huspacy lemma == huspacy em_lemma == emagyar lemma,huspacy lemma,huspacy em_lemma,emagyar lemma,huspacy token,emagyar token
False,|kormányz|,|None|,|kormányoz|,|kormányzunk|,|kormányzunk|
False,|azért|,|None|,|azért|,|azért|,|azért|
False,|körülötte|,|None|,|körül|,|körülötte|,|körülötte|
False,|be|,|None|,|be|,|be|,|be|
False,|érvelve|,|érvel|,|érvel|,|érvelve|,|érvelve|
False,|lesz|,|lesz|,|van|,|lehet|,|lehet|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|olyan|,|None|,|olyan|,|olyan|,|olyan|
False,|mennyi|,|mennyi|,|amennyi|,|mennyit|,|mennyit|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|lesz|,|None|,|lesz|,|lenne|,|lenne|
False,|össze|,|None|,|össze|,|össze|,|össze|
False,|ott|,|None|,|ott|,|ott|,|ott|
False,|ott|,|None|,|ott|,|ott|,|ott|
False,|lesz|,|None|,|van|,|legyen|,|legyen|
False,|olyan|,|None|,|olyan|,|olyan|,|olyan|
False,|plusz|,|None|,|plusz|,|plusz|,|plusz|
False,|elég|,|None|,|elég|,|elég|,|elég|
False,|olyan|,|None|,|olyan|,|olyan|,|olyan|
False,|is|,|None|,|is|,|is|,|is|
False,|kevesebb|,|None|,|kevés|,|kevesebbet|,|kevesebbet|
False,|füröd|,|fürdik|,|fürdik|,|fürödjenek|,|fürödjenek|
False,|kevesebb|,|None|,|kevés|,|kevesebbet|,|kevesebbet|
False,|autózik|,|autóz|,|autózik|,|autózzanak|,|autózzanak|
False,|kevesebb|,|None|,|kevés|,|kevesebbet|,|kevesebbet|
False,|is|,|None|,|is|,|is|,|is|
False,|lassabban|,|None|,|lassú|,|lassabban|,|lassabban|
False,|kilométer/órá|,|kilométer/óra|,|kilométer/óra|,|kilométer/órával|,|kilométer/órával|
False,|is|,|None|,|is|,|is|,|is|
False,|lesz|,|lesz|,|van|,|lehet|,|lehet|
False,|rá|,|ők|,|ők|,|rájuk|,|rájuk|
False,|olyan|,|None|,|olyan|,|olyan|,|olyan|
False,|magyar|,|None|,|magyar|,|magyarok|,|magyarok|
False,|tehet|,|tesz|,|tesz|,|tehetnek|,|tehetnek|
False,|pár|,|None|,|pár|,|pár|,|pár|
False,|is|,|None|,|is|,|is|,|is|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|mindig|,|None|,|mindig|,|mindig|,|mindig|
False,|2008-09|,|None|,|2008-09|,|2008-09-ben|,|2008-09-ben|
False,|is|,|None|,|is|,|is|,|is|
False,|így|,|None|,|így|,|így|,|így|
False,|is|,|None|,|is|,|is|,|is|
False,|3.|,|3|,|3|,|3-án|,|3-án|
False,|magyar|,|None|,|magyar|,|magyarok|,|magyarok|
False,|Taps|,|None|,|taps|,|Taps|,|Taps|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|Hollik|,|None|,|Hollik|,|Hollik|,|Hollik|
False,|HOLLIK|,|None|,|HOLLIK|,|HOLLIK|,|HOLLIK|
False,|ISTVÁN|,|István|,|István|,|ISTVÁN|,|ISTVÁN|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Ház|,|None|,|ház|,|Ház|,|Ház|
False,|ki|,|None|,|ki|,|ki|,|ki|
False,|azért|,|None|,|az|,|azért|,|azért|
False,|sajnos|,|None|,|sajnos|,|sajnos|,|sajnos|
False,|ahogy|,|None|,|ahogy|,|ahogy|,|ahogy|
False,|sajnos|,|None|,|sajnos|,|sajnos|,|sajnos|
False,|is|,|None|,|is|,|is|,|is|
False,|sok|,|None|,|sok|,|sok|,|sok|
False,|minden|,|None|,|minden|,|mindenből|,|mindenből|
False,|energiahordozók|,|energiahordozó|,|energiahordozó|,|energiahordozókból|,|energiahordozókból|
False,|gaboná|,|gabona|,|gabona|,|gabonából|,|gabonából|
False,|jól|,|None|,|jó|,|jól|,|jól|
False,|ahol|,|None|,|ahol|,|ahol|,|ahol|
False,|ott|,|None|,|ott|,|ott|,|ott|
False,|is|,|None|,|is|,|is|,|is|
False,|lesz|,|None|,|lesz|,|lesz|,|lesz|
False,|mintha|,|None|,|mintha|,|mintha|,|mintha|
False,|inkább|,|None|,|inkább|,|leginkább|,|leginkább|
False,|is|,|None|,|is|,|is|,|is|
False,|Timmermans|,|None|,|Timmermans|,|Timmermans|,|Timmermans|
False,|Európai|,|None|,|európai|,|Európai|,|Európai|
False,|Bizottság|,|None|,|bizottság|,|Bizottság|,|Bizottság|
False,|nemcsak|,|None|,|nemcsak|,|nemcsak|,|nemcsak|
False,|szerinte|,|None|,|szerint|,|szerinte|,|szerinte|
False,|jó|,|jó|,|jobb|,|jobb|,|jobb|
False,|lesz|,|None|,|lesz|,|lenne|,|lenne|
False,|zuhanyoz|,|zuhanyoz|,|zuhanyozik|,|zuhanyoznánk|,|zuhanyoznánk|
False,|is|,|None|,|is|,|is|,|is|
False,|főpolgármester-helyettesek|,|főpolgármester-helyettes|,|főpolgármester-helyettes|,|főpolgármester-helyettesek|,|főpolgármester-helyettesek|
False,|magyar|,|None|,|magyar|,|magyarok|,|magyarok|
False,|szokásaikon|,|szokás|,|szokás|,|szokásaikon|,|szokásaikon|
False,|ki|,|aki|,|ki|,|kinek|,|kinek|
False,|oda|,|None|,|oda|,|oda|,|oda|
False,|neki|,|mi|,|mi|,|nekünk|,|nekünk|
False,|magyar|,|None|,|magyar|,|magyaroknak|,|magyaroknak|
False,|neki|,|None|,|mi|,|nekünk|,|nekünk|
False,|úgy|,|None|,|úgy|,|úgy|,|úgy|
False,|is|,|None|,|is|,|is|,|is|
False,|ez|,|ez|,|erre|,|erre|,|erre|
False,|Rezsivédelmi|,|None|,|rezsivédelmi|,|Rezsivédelmi|,|Rezsivédelmi|
False,|Honvédelmi|,|None|,|honvédelmi|,|Honvédelmi|,|Honvédelmi|
False,|Alap|,|Alap|,|alap|,|Alap|,|Alap|
False,|lesz|,|None|,|lesz|,|lesz|,|lesz|
False,|is|,|None|,|is|,|is|,|is|
False,|ugyanilyen|,|None|,|ugyanilyen|,|Ugyanilyen|,|Ugyanilyen|
False,|is|,|None|,|is|,|is|,|is|
False,|ezért|,|None|,|ezért|,|ezért|,|ezért|
False,|is|,|None|,|is|,|is|,|is|
False,|számolhat|,|számol|,|számol|,|számolhassunk|,|számolhassunk|
False,|14.20|,|None|,|14.20|,|14.20|,|14.20|
False,|Harmadszor|,|None|,|harmadszorra|,|Harmadszorra|,|Harmadszorra|
False,|is|,|None|,|is|,|is|,|is|
False,|13.|,|13|,|13|,|13.|,|13.|
False,|is|,|None|,|is|,|is|,|is|
False,|alatti|,|None|,|alatti|,|alattiak|,|alattiak|
False,|is|,|None|,|is|,|is|,|is|
False,|tart|,|tart|,|tartott|,|tartott|,|tartott|
False,|is|,|None|,|is|,|is|,|is|
False,|miszerint|,|None|,|miszerint|,|miszerint|,|miszerint|
False,|ki|,|None|,|ki|,|ki|,|ki|
False,|lesz|,|lesz|,|van|,|lehet|,|lehet|
False,|fizettet|,|fizet|,|fizet|,|fizettessék|,|fizettessék|
False,|ezért|,|None|,|ezért|,|Ezért|,|Ezért|
False,|az|,|az|,|arra|,|arra|,|arra|
False,|ez|,|None|,|ez|,|ebben|,|ebben|
False,|fél|,|fél|,|félre|,|félre|,|félre|
False,|azért|,|None|,|azért|,|azért|,|azért|
False,|Fidesz-KDNP-kormány|,|None|,|Fidesz-KDNP-kormány|,|Fidesz-KDNP-kormány|,|Fidesz-KDNP-kormány|
False,|be|,|None|,|be|,|be|,|be|
False,|ahogy|,|None|,|ahogy|,|Ahogy|,|Ahogy|
False,|3.|,|3|,|3|,|3-án|,|3-án|
False,|úgy|,|None|,|úgy|,|úgy|,|úgy|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|is|,|None|,|is|,|is|,|is|
False,|ez|,|None|,|ez|,|ezeket|,|ezeket|
False,|is|,|None|,|is|,|is|,|is|
False,|Taps|,|None|,|taps|,|Taps|,|Taps|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|Válaszadás|,|válaszadás|,|válaszadás|,|Válaszadásra|,|Válaszadásra|
False,|TÁLLAI|,|Tállai|,|Tállai|,|TÁLLAI|,|TÁLLAI|
False,|ANDRÁS|,|András|,|András|,|ANDRÁS|,|ANDRÁS|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlés|,|Országgyűlés|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Képviselő|,|képviselő|,|képviselő|,|Képviselő|,|Képviselő|
False,|Úr|,|úr|,|úr|,|Úr|,|Úr|
False,|ahogy|,|None|,|ahogy|,|Ahogy|,|Ahogy|
False,|is|,|None|,|is|,|is|,|is|
False,|egyéb|,|None|,|egyéb|,|egyéb|,|egyéb|
False,|lesz|,|lesz|,|van|,|lehet|,|lehet|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|ez|,|None|,|ez|,|ezeket|,|ezeket|
False,|összekapcsolódva|,|összekapcsolódik|,|összekapcsolódik|,|összekapcsolódva|,|összekapcsolódva|
False,|is|,|None|,|is|,|is|,|is|
False,|kirobban|,|kirobban|,|kirobbant|,|kirobbant|,|kirobbant|
False,|is|,|None|,|is|,|is|,|is|
False,|Európai|,|None|,|európai|,|Európai|,|Európai|
False,|Unió|,|None|,|unió|,|Unió|,|Unió|
False,|polgára|,|polgár|,|polgár|,|polgárainak|,|polgárainak|
False,|más|,|None|,|más|,|más|,|más|
False,|Európai|,|None|,|európai|,|Európai|,|Európai|
False,|Unió|,|None|,|unió|,|Unióra|,|Unióra|
False,|olyan|,|None|,|olyan|,|olyan|,|olyan|
False,|lesz|,|lesz|,|van|,|lehet|,|lehet|
False,|ki|,|None|,|ki|,|ki|,|ki|
False,|egyik|,|None|,|egyik|,|egyik|,|egyik|
False,|ilyen|,|None|,|ilyen|,|ilyen|,|ilyen|
False,|is|,|None|,|is|,|is|,|is|
False,|ezért|,|None|,|ezért|,|ezért|,|ezért|
False,|ahogy|,|None|,|ahogy|,|ahogy|,|ahogy|
False,|is|,|None|,|is|,|is|,|is|
False,|Mindez|,|None|,|mindez|,|Mindezeket|,|Mindezeket|
False,|úgy|,|None|,|úgy|,|úgy|,|úgy|
False,|ahogy|,|None|,|ahogy|,|ahogy|,|ahogy|
False,|is|,|None|,|is|,|is|,|is|
False,|jelenik|,|jelenik|,|jelent|,|jelent|,|jelent|
False,|olyan|,|None|,|olyan|,|olyan|,|olyan|
False,|ahol|,|None|,|ahol|,|ahol|,|ahol|
False,|egyetlen|,|None|,|egyetlen|,|egyetlen|,|egyetlen|
False,|vissza|,|None|,|vissza|,|vissza|,|vissza|
False,|ugyanúgy|,|None|,|ugyanúgy|,|Ugyanúgy|,|Ugyanúgy|
False,|13.|,|13|,|13|,|13.|,|13.|
False,|mind-mind|,|None|,|mind-mind|,|mind-mind|,|mind-mind|
False,|okozta|,|okozta|,|okoz|,|okozta|,|okozta|
False,|is|,|None|,|is|,|is|,|is|
False,|is|,|None|,|is|,|is|,|is|
False,|véve|,|vesz|,|vesz|,|véve|,|véve|
False,|bővülhet|,|bővül|,|bővül|,|bővülhet|,|bővülhet|
False,|2023.|,|2023|,|2023|,|2023.|,|2023.|
False,|Sic|,|None|,|sic|,|Sic|,|Sic|
False,|békéj|,|béke|,|béke|,|békéjének|,|békéjének|
False,|ahogy|,|None|,|ahogy|,|ahogy|,|ahogy|
False,|is|,|None|,|is|,|is|,|is|
False,|ezért|,|None|,|ezért|,|Ezért|,|Ezért|
False,|lét|,|lét|,|létre|,|létre|,|létre|
False,|Rezsivédelmi|,|None|,|rezsivédelmi|,|Rezsivédelmi|,|Rezsivédelmi|
False,|Honvédelmi|,|None|,|honvédelmi|,|Honvédelmi|,|Honvédelmi|
False,|Alap|,|Alap|,|alap|,|Alapot|,|Alapot|
False,|fog|,|None|,|fog|,|fogják|,|fogják|
False,|is|,|None|,|is|,|is|,|is|
False,|Európai|,|None|,|európai|,|Európai|,|Európai|
False,|Unió|,|None|,|unió|,|Unióban|,|Unióban|
False,|Rezsivédelmi|,|None|,|rezsivédelmi|,|Rezsivédelmi|,|Rezsivédelmi|
False,|Alap|,|Alap|,|alap|,|Alapra|,|Alapra|
False,|is|,|None|,|is|,|is|,|is|
False,|Taps|,|None|,|taps|,|Taps|,|Taps|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|Tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Ház|,|None|,|ház|,|Ház|,|Ház|
False,|utolsó|,|None|,|utolsó|,|utolsóként|,|utolsóként|
False,|Bánki|,|Bánki|,|bánki|,|Bánki|,|Bánki|
False,|Erik|,|Erik|,|Eri|,|Erik|,|Erik|
False,|BÁNKI|,|Bánki|,|bánki|,|BÁNKI|,|BÁNKI|
False,|ERIK|,|Erik|,|Erik|,|ERIK|,|ERIK|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Képviselőtárs|,|képviselőtárs|,|képviselőtárs|,|Képviselőtársaim|,|Képviselőtársaim|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|fog|,|None|,|fog|,|fog|,|fog|
False,|lesz|,|lesz|,|van|,|lehet|,|lehet|
False,|nemcsak|,|None|,|nemcsak|,|nemcsak|,|nemcsak|
False,|minden|,|None|,|minden|,|minden|,|minden|
False,|is|,|None|,|is|,|is|,|is|
False,|ez|,|None|,|ez|,|ebben|,|ebben|
False,|ki|,|None|,|ki|,|ki|,|ki|
False,|békéj|,|béke|,|béke|,|békéjének|,|békéjének|
False,|néhány|,|None|,|néhány|,|néhány|,|néhány|
False,|is|,|None|,|is|,|is|,|is|
False,|is|,|None|,|is|,|is|,|is|
False,|elmondhat|,|elmond|,|elmond|,|Elmondhatjuk|,|Elmondhatjuk|
False,|Közép-Kelet-Európa|,|Közép-Kelet-Európa|,|közép|,|Közép-Kelet-Európában|,|Közép|
False,|több|,|None|,|sok|,|többek|,|többek|
False,|majd|,|None|,|majd|,|majd|,|majd|
False,|benzinárstop|,|None|,|benzinárstop|,|benzinárstop|,|benzinárstop|
False,|1.|,|1|,|1|,|1-jéig|,|1-jéig|
False,|de-cember|,|None|,|de-cember|,|de-cember|,|de-cember|
False,|31.|,|31|,|31|,|31-éig|,|31-éig|
False,|elkötelezett|,|None|,|elkötelezett|,|Elkötelezettek|,|Elkötelezettek|
False,|is|,|None|,|is|,|is|,|is|
False,|eddig|,|None|,|eddig|,|eddig|,|eddig|
False,|azon|,|az|,|azon|,|azon|,|azon|
False,|mely|,|amely|,|amely|,|melyek|,|melyek|
False,|mindvégig|,|None|,|mindvégig|,|mindvégig|,|mindvégig|
False,|ön|,|None|,|ön|,|önöket|,|önöket|
False,|ez|,|None|,|ez|,|ezen|,|ezen|
False,|álláspontj|,|álláspont|,|álláspont|,|álláspontjukon|,|álláspontjukon|
False,|eddig|,|None|,|eddig|,|eddig|,|eddig|
False,|is|,|None|,|is|,|is|,|is|
False,|Európai|,|None|,|európai|,|Európai|,|Európai|
False,|Unió|,|None|,|unió|,|Unió|,|Unió|
False,|ugyan|,|None|,|ugyan|,|ugyan|,|ugyan|
False,|olyan|,|None|,|olyan|,|olyan|,|olyan|
False,|jól|,|jobban|,|jobban|,|jobban|,|jobban|
False,|sajnos|,|None|,|sajnos|,|sajnos|,|sajnos|
False,|ilyen|,|None|,|ilyen|,|ilyen|,|ilyen|
False,|lesz|,|None|,|van|,|legyen|,|legyen|
False,|gázembargó|,|None|,|gázembargó|,|gázembargó|,|gázembargó|
False,|gyakorlati|,|None|,|gyakorlatilag|,|gyakorlatilag|,|gyakorlatilag|
False,|láthat|,|lát|,|lát|,|Láthatjuk|,|Láthatjuk|
False,|jelenik|,|jelenik|,|jelent|,|jelent|,|jelent|
False,|másik|,|None|,|másik|,|másik|,|másik|
False,|ez|,|None|,|ez|,|ez|,|ez|
False,|lesz|,|None|,|lesz|,|lenne|,|lenne|
False,|Amerikai|,|None|,|amerikai|,|Amerikai|,|Amerikai|
False,|Egyesült|,|None|,|egyesült|,|Egyesült|,|Egyesült|
False,|ugyanígy|,|None|,|ugyanígy|,|ugyanígy|,|ugyanígy|
False,|ott|,|None|,|ott|,|ott|,|ott|
False,|is|,|None|,|is|,|is|,|is|
False,|olyan|,|None|,|olyan|,|olyan|,|olyan|
False,|14.30|,|None|,|14.30|,|14.30|,|14.30|
False,|neki|,|mi|,|mi|,|nekünk|,|nekünk|
False,|lesz|,|lesz|,|van|,|lehet|,|lehet|
False,|más|,|None|,|más|,|más|,|más|
False,|tehet|,|tesz|,|tesz|,|tehetjük|,|tehetjük|
False,|olyan|,|None|,|olyan|,|olyan|,|olyan|
False,|OECD-tagállam|,|None|,|OECD-tagállam|,|OECD-tagállamok|,|OECD-tagállamok|
False,|mindenféle|,|None|,|mindenféle|,|mindenféle|,|mindenféle|
False,|feketelevese|,|feketeleves|,|feketeleves|,|feketelevesét|,|feketelevesét|
False,|magyar|,|None|,|magyar|,|magyarok|,|magyarok|
False,|indul|,|indult|,|indul|,|indult|,|indult|
False,|első|,|egy|,|egy|,|első|,|első|
False,|pill|,|pillér|,|pillér|,|pillére|,|pillére|
False,|második|,|kettő|,|kettő|,|második|,|második|
False,|volna|,|None|,|volna|,|volna|,|volna|
False,|Európai|,|None|,|európai|,|Európai|,|Európai|
False,|Bizottság|,|None|,|bizottság|,|Bizottság|,|Bizottság|
False,|összes|,|None|,|összes|,|összes|,|összes|
False,|ott|,|None|,|ott|,|ott|,|ott|
False,|kibújik|,|kibúj|,|kibújik|,|kibújnak|,|kibújnak|
False,|2023.|,|2023|,|2023|,|2023.|,|2023.|
False,|1.|,|1|,|1|,|1-jén|,|1-jén|
False,|fog|,|None|,|fog|,|fogja|,|fogja|
False,|miközben|,|None|,|miközben|,|miközben|,|miközben|
False,|Európai|,|None|,|európai|,|Európai|,|Európai|
False,|Bizottság|,|None|,|bizottság|,|Bizottság|,|Bizottság|
False,|beleértve|,|beleért|,|beleért|,|beleértve|,|beleértve|
False,|is|,|None|,|is|,|is|,|is|
False,|ez|,|None|,|ez|,|Ebben|,|Ebben|
False,|ez|,|None|,|ez|,|ez|,|ez|
False,|Taps|,|None|,|taps|,|Taps|,|Taps|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|TÁLLAI|,|Tállai|,|Tállai|,|TÁLLAI|,|TÁLLAI|
False,|ANDRÁS|,|András|,|András|,|ANDRÁS|,|ANDRÁS|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlés|,|Országgyűlés|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Képviselő|,|képviselő|,|képviselő|,|Képviselő|,|Képviselő|
False,|Úr|,|úr|,|úr|,|Úr|,|Úr|
False,|mi|,|ami|,|mi|,|mi|,|mi|
False,|hogyan|,|None|,|hogyan|,|hogyan|,|hogyan|
False,|2021.|,|2021|,|2021|,|2021.|,|2021.|
False,|is|,|None|,|is|,|is|,|is|
False,|ahogy|,|None|,|ahogy|,|ahogy|,|ahogy|
False,|Bánki|,|Bánki|,|bánki|,|Bánki|,|Bánki|
False,|Erik|,|Erik|,|Eri|,|Erik|,|Erik|
False,|is|,|None|,|is|,|is|,|is|
False,|is|,|None|,|is|,|is|,|is|
False,|adózik|,|adóz|,|adózik|,|adózzanak|,|adózzanak|
False,|ahol|,|None|,|ahol|,|ahol|,|ahol|
False,|volna|,|None|,|volna|,|volna|,|volna|
False,|ehelyett|,|None|,|ehelyett|,|Ehelyett|,|Ehelyett|
False,|mi|,|ami|,|mi|,|mi|,|mi|
False,|minden|,|None|,|minden|,|minden|,|minden|
False,|függően|,|None|,|függő|,|függően|,|függően|
False,|minden|,|None|,|minden|,|Minden|,|Minden|
False,|itt|,|None|,|itt|,|Itt|,|Itt|
False,|hol|,|None|,|hol|,|hol|,|hol|
False,|minden|,|None|,|minden|,|Minden|,|Minden|
False,|miután|,|None|,|miután|,|miután|,|miután|
False,|is|,|None|,|is|,|is|,|is|
False,|tönkreten|,|tönkretesz|,|tönkretesz|,|tönkretenné|,|tönkretenné|
False,|Európai|,|None|,|európai|,|Európai|,|Európai|
False,|Unió|,|None|,|unió|,|Unió|,|Unió|
False,|istenigazából|,|None|,|istenigazából|,|Istenigazából|,|Istenigazából|
False,|mintha|,|None|,|mintha|,|mintha|,|mintha|
False,|Európai|,|None|,|európai|,|Európai|,|Európai|
False,|Unió|,|None|,|unió|,|Unió|,|Unió|
False,|lőné|,|None|,|lő|,|lőné|,|lőné|
False,|majd|,|None|,|majd|,|majd|,|majd|
False,|miután|,|None|,|miután|,|miután|,|miután|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|mi|,|ami|,|mi|,|mi|,|mi|
False,|Európai|,|None|,|európai|,|Európai|,|Európai|
False,|Unió|,|None|,|unió|,|Unió|,|Unió|
False,|úgy|,|None|,|úgy|,|úgy|,|úgy|
False,|amiatt|,|None|,|amiatt|,|amiatt|,|amiatt|
False,|lőt|,|lő|,|lő|,|lőttük|,|lőttük|
False,|maga|,|mag|,|maga|,|magunkat|,|magunkat|
False,|miért|,|None|,|miért|,|miért|,|miért|
False,|Európai|,|None|,|európai|,|Európai|,|Európai|
False,|Unió|,|None|,|unió|,|Unió|,|Unió|
False,|be|,|None|,|be|,|be|,|be|
False,|miután|,|None|,|miután|,|miután|,|miután|
False,|Európai|,|None|,|európai|,|Európai|,|Európai|
False,|Unió|,|None|,|unió|,|Unió|,|Unió|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|is|,|None|,|is|,|is|,|is|
False,|úgy|,|None|,|úgy|,|Úgy|,|Úgy|
False,|ez|,|None|,|ez|,|Ennek|,|Ennek|
False,|majd|,|None|,|majd|,|majd|,|majd|
False,|azután|,|None|,|azután|,|azután|,|azután|
False,|miután|,|None|,|miután|,|miután|,|miután|
False,|Európai|,|None|,|európai|,|Európai|,|Európai|
False,|Unió|,|None|,|unió|,|Unió|,|Unió|
False,|Európai|,|None|,|európai|,|Európai|,|Európai|
False,|Unió|,|None|,|unió|,|Unió|,|Unió|
False,|így|,|None|,|így|,|így|,|így|
False,|fog|,|None|,|fog|,|fognak|,|fognak|
False,|nemcsak|,|None|,|nemcsak|,|nemcsak|,|nemcsak|
False,|Európai|,|None|,|európai|,|Európai|,|Európai|
False,|Unió|,|None|,|unió|,|Uniót|,|Uniót|
False,|ahogy|,|None|,|ahogy|,|ahogy|,|ahogy|
False,|is|,|None|,|is|,|is|,|is|
False,|magyar|,|None|,|magyar|,|magyarok|,|magyarok|
False,|második|,|kettő|,|kettő|,|második|,|második|
False,|egyrészt|,|None|,|egyrészt|,|egyrészt|,|egyrészt|
False,|beszélve|,|beszél|,|beszél|,|beszélve|,|beszélve|
False,|szembeni|,|None|,|szembeni|,|szembeni|,|szembeni|
False,|ez|,|None|,|ez|,|ez|,|ez|
False,|ezért|,|None|,|ezért|,|Ezért|,|Ezért|
False,|Ecofin-ülés|,|None|,|Ecofin-ülésen|,|Ecofin-ülésen|,|Ecofin-ülésen|
False,|is|,|None|,|is|,|is|,|is|
False,|Taps|,|None|,|taps|,|Taps|,|Taps|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlés|,|Országgyűlés|
False,|Hiszékeny|,|None|,|hiszékeny|,|Hiszékeny|,|Hiszékeny|
False,|HISZÉKENY|,|None|,|hiszékeny|,|HISZÉKENY|,|HISZÉKENY|
False,|DEZSŐ|,|Dezső|,|Dezső|,|DEZSŐ|,|DEZSŐ|
False,|Tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlés|,|Országgyűlés|
False,|jelentkezik|,|jelentkezik|,|jelentkezett|,|jelentkezett|,|jelentkezett|
False,|Keresztes|,|Keresztes|,|keresztes|,|Keresztes|,|Keresztes|
False,|LMP|,|None|,|LMP|,|LMP|,|LMP|
False,|János|,|János|,|jános|,|János|,|János|
False,|Jobbik|,|None|,|jó|,|Jobbik|,|Jobbik|
False,|jelentkezik|,|jelentkezik|,|jelentkezett|,|jelentkezett|,|jelentkezett|
False,|Kanász-Nagy|,|None|,|kanász-Nagy|,|Kanász-Nagy|,|Kanász-Nagy|
False,|LMP|,|None|,|LMP|,|LMP|,|LMP|
False,|Párbeszéd|,|None|,|párbeszéd|,|Párbeszéd|,|Párbeszéd|
False,|Toroczkai|,|None|,|Toroczkai|,|Toroczkai|,|Toroczkai|
False,|Mi|,|None|,|mi|,|Mi|,|Mi|
False,|Haza|,|None|,|haza|,|Hazánk|,|Hazánk|
False,|Hiszékeny|,|None|,|hiszékeny|,|Hiszékeny|,|Hiszékeny|
False,|Momentum|,|None|,|momentum|,|Momentum|,|Momentum|
False,|Z.|,|None|,|z|,|Z.|,|Z.|
False,|Kárpát|,|None|,|Kárpát|,|Kárpát|,|Kárpát|
False,|Jobbik|,|None|,|jó|,|Jobbik|,|Jobbik|
False,|Zoltán|,|Zoltán|,|Zolta|,|Zoltán|,|Zoltán|
False,|Szászfalvi|,|None|,|Szászfalvi|,|Szászfalvi|,|Szászfalvi|
False,|Dunai|,|Dunai|,|dunai|,|Dunai|,|Dunai|
False,|jelentkezik|,|jelentkezik|,|jelentkezett|,|jelentkezett|,|jelentkezett|
False,|Keresztes|,|Keresztes|,|keresztes|,|Keresztes|,|Keresztes|
False,|LMP|,|None|,|LMP|,|LMP|,|LMP|
False,|Z.|,|None|,|z|,|Z.|,|Z.|
False,|Kárpát|,|None|,|Kárpát|,|Kárpát|,|Kárpát|
False,|Jobbik|,|None|,|jó|,|Jobbik|,|Jobbik|
False,|DK.|,|DK|,|DK|,|DK.|,|DK.|
False,|jelentkezik|,|jelentkezik|,|jelentkezett|,|jelentkezett|,|jelentkezett|
False,|DK.|,|DK|,|DK|,|DK.|,|DK.|
False,|jelentkezik|,|jelentkezik|,|jelentkezett|,|jelentkezett|,|jelentkezett|
False,|Keresztes|,|Keresztes|,|keresztes|,|Keresztes|,|Keresztes|
False,|LMP|,|None|,|LMP|,|LMP|,|LMP|
False,|DK.|,|DK|,|DK|,|DK.|,|DK.|
False,|jelentkezik|,|jelentkezik|,|jelentkezett|,|jelentkezett|,|jelentkezett|
False,|Z.|,|None|,|z|,|Z.|,|Z.|
False,|Kárpát|,|None|,|Kárpát|,|Kárpát|,|Kárpát|
False,|Jobbik|,|None|,|jó|,|Jobbik|,|Jobbik|
False,|Jobbik|,|None|,|jó|,|Jobbik|,|Jobbik|
False,|DK.|,|DK|,|DK|,|DK.|,|DK.|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlés|,|Országgyűlés|
False,|napirendj|,|napirend|,|napirend|,|napirendjének|,|napirendjének|
False,|elhelyezték|,|None|,|elhelyezték|,|elhelyeztéke|,|elhelyeztéke|
False,|tesz|,|tesz|,|tett|,|tett|,|tett|
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlés|,|Országgyűlés|
False,|Interparlamentáris|,|None|,|interparlamentáris|,|Interparlamentáris|,|Interparlamentáris|
