mind a 4 egyenlő-e,huspacy sima pos,huspacy tag (detailed pos),huspacy em ud tag,emagyar pos,huspacy token,emagyar token
False,|PROPN|,|PROPN|,|[]|,|NOUN|,ELNÖK,ELNÖK
False,|NOUN|,|PRON|,|[]|,|PRON|,|önök|,|önök|
False,|PRON|,|PRON|,|[]|,|NOUN|,|más|,|más|
False,|ADV|,|ADV|,|[]|,|ADV|,|be|,|be|
False,|DET|,|PRON|,|[]|,|PRON|,|ezt|,|ezt|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Globális|,|Globális|
False,|DET|,|PRON|,|[]|,|PRON|,|ezt|,|ezt|
False,|ADV|,|ADV|,|[]|,|PRON|,|miközben|,|miközben|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Európai|,|Európai|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Unió|,|Unió|
False,|NOUN|,|PRON|,|[]|,|PRON|,|önök|,|önök|
False,|DET|,|DET|,|[]|,|PRON|,|ez|,|ez|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|de|,|de|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|Úgyhogy|,|Úgyhogy|
False,|ADV|,|ADV|,|[]|,|PRON|,|oda|,|oda|
False,|ADV|,|ADV|,|[]|,|PRON|,|ahova|,|ahova|
False,|ADV|,|ADV|,|[]|,|ADV|,|mindig|,|mindig|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|hanem|,|hanem|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|ADV|,|ADV|,|[]|,|ADV|,|össze|,|össze|
False,|ADV|,|ADV|,|[]|,|PRON|,|ki|,|ki|
False,|NOUN|,|NOUN|,|[]|,|PRON|,|önök|,|önök|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|NOUN|,|PRON|,|[]|,|PRON|,|Önöknek|,|Önöknek|
False,|AUX|,|AUX|,|[]|,|VERB|,|volt|,|volt|
False,|ADJ|,|ADJ|,|ADJ|,|ADV|,|jó|,|jó|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|ADV|,|ADV|,|[]|,|PRON|,|mindenhonnan|,|mindenhonnan|
False,|ADV|,|ADV|,|[]|,|ADV|,|be|,|be|
False,|DET|,|DET|,|DET|,|NUM|,|egy|,|egy|
False,|NOUN|,|NOUN|,|[]|,|NUM|,|százezrektől|,|százezrektől|
False,|ADJ|,|ADJ|,|ADJ|,|NUM|,|13.|,|13|
False,|ADJ|,|ADJ|,|[]|,|NOUN|,|gyes|,|gyes|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|AUX|,|AUX|,|[]|,|VERB|,|fog|,|fog|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|de|,|de|
False,|DET|,|DET|,|[]|,|NUM|,|sok|,|sok|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|ADV|,|ADV|,|[]|,|PRON|,|akkor|,|akkor|
False,|ADV|,|ADV|,|[]|,|PRON|,|Akkor|,|Akkor|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|ADV|,|ADV|,|[]|,|PRON|,|miközben|,|miközben|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|tehát|,|tehát|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|hanem|,|hanem|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|hanem|,|hanem|
False,|NOUN|,|PRON|,|[]|,|PRON|,|önök|,|önök|
False,|ADV|,|ADV|,|[]|,|ADJ|,|jól|,|jól|
False,|ADV|,|ADV|,|[]|,|PRON|,|amikor|,|amikor|
False,|PROPN|,|PROPN|,|[]|,|PROPN|,|Gréczy|,|Gréczy|
False,|ADV|,|ADV|,|[]|,|ADV|,|néha|,|néha|
False,|PROPN|,|PROPN|,|PROPN|,|ADJ|,|Harangozó|,|Harangozó|
False,|NOUN|,|ADJ|,|NOUN|,|NOUN|,|szóvá|,|szóvá|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADV|,|ADV|,|[]|,|PRON|,|itt|,|itt|
False,|NOUN|,|VERB|,|[]|,|VERB|,|kormányzunk|,|kormányzunk|
False,|ADV|,|ADV|,|[]|,|PRON|,|azért|,|azért|
False,|PRON|,|DET|,|PRON|,|PRON|,|az|,|az|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|de|,|de|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|tehát|,|tehát|
False,|PRON|,|PRON|,|[]|,|ADP|,|körülötte|,|körülötte|
False,|ADV|,|ADV|,|[]|,|ADV|,|be|,|be|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|pedig|,|pedig|
False,|ADV|,|ADV|,|[]|,|PRON|,|akkor|,|akkor|
False,|NOUN|,|PRON|,|[]|,|PRON|,|önök|,|önök|
False,|ADJ|,|ADJ|,|[]|,|PRON|,|olyan|,|olyan|
False,|ADV|,|ADV|,|[]|,|PRON|,|akkor|,|akkor|
False,|AUX|,|VERB|,|[]|,|VERB|,|lenne|,|lenne|
False,|NOUN|,|ADJ|,|NOUN|,|NOUN|,|benzinárstop|,|benzinárstop|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|ADV|,|ADV|,|[]|,|ADV|,|össze|,|össze|
False,|ADV|,|ADV|,|[]|,|PRON|,|ott|,|ott|
False,|ADV|,|ADV|,|[]|,|PRON|,|ott|,|ott|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|És|,|És|
False,|AUX|,|AUX|,|[]|,|VERB|,|legyen|,|legyen|
False,|ADJ|,|ADJ|,|[]|,|PRON|,|olyan|,|olyan|
False,|ADV|,|ADV|,|[]|,|ADJ|,|plusz|,|plusz|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|És|,|És|
False,|ADJ|,|ADJ|,|[]|,|ADV|,|elég|,|elég|
False,|ADJ|,|ADJ|,|[]|,|PRON|,|olyan|,|olyan|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|DET|,|NUM|,|[]|,|NUM|,|kevesebbet|,|kevesebbet|
False,|DET|,|DET|,|[]|,|NUM|,|kevesebbet|,|kevesebbet|
False,|DET|,|DET|,|[]|,|NUM|,|kevesebbet|,|kevesebbet|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADV|,|ADJ|,|[]|,|ADJ|,|lassabban|,|lassabban|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|Tehát|,|Tehát|
False,|ADJ|,|ADJ|,|[]|,|PRON|,|olyan|,|olyan|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|magyarok|,|magyarok|
False,|DET|,|DET|,|[]|,|NUM|,|pár|,|pár|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADV|,|ADV|,|[]|,|PRON|,|akkor|,|akkor|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|mind|,|mind|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|mind|,|mind|
False,|ADV|,|ADV|,|[]|,|ADV|,|mindig|,|mindig|
False,|NUM|,|NUM|,|[]|,|NUM|,|2008-09-ben|,|2008-09-ben|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|ADV|,|ADV|,|[]|,|CONJ|,|így|,|így|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|magyarok|,|magyarok|
False,|NOUN|,|ADJ|,|NOUN|,|ADJ|,|irányadónak|,|irányadónak|
False,|VERB|,|AUX|,|VERB|,|VERB|,|fogjuk|,|fogjuk|
False,|ADJ|,|ADJ|,|ADJ|,|NOUN|,|kudarcos|,|kudarcos|
False,|ADJ|,|NOUN|,|ADJ|,|ADJ|,|múlt|,|múlt|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|sem|,|sem|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|sem|,|sem|
False,|NOUN|,|PRON|,|NOUN|,|NOUN|,|másban|,|másban|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Taps|,|Taps|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|ELNÖK|,|ELNÖK|
False,|PROPN|,|PROPN|,|[]|,|PROPN|,|Hollik|,|Hollik|
False,|PROPN|,|PROPN|,|[]|,|PROPN|,|HOLLIK|,|HOLLIK|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Ház|,|Ház|
False,|ADV|,|ADV|,|[]|,|ADV|,|ki|,|ki|
False,|ADV|,|ADV|,|[]|,|PRON|,|azért|,|azért|
False,|INTJ|,|INTJ|,|[]|,|ADV|,|sajnos|,|sajnos|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|ADV|,|ADV|,|[]|,|PRON|,|ahogy|,|ahogy|
False,|INTJ|,|INTJ|,|[]|,|ADV|,|sajnos|,|sajnos|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|DET|,|DET|,|[]|,|NUM|,|sok|,|sok|
False,|NOUN|,|DET|,|[]|,|PRON|,|mindenből|,|mindenből|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|ADV|,|ADV|,|[]|,|ADJ|,|jól|,|jól|
False,|ADV|,|ADV|,|[]|,|PRON|,|ahol|,|ahol|
False,|ADV|,|ADV|,|[]|,|PRON|,|ott|,|ott|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|AUX|,|AUX|,|[]|,|VERB|,|lesz|,|lesz|
False,|SCONJ|,|SCONJ|,|[]|,|CONJ|,|mintha|,|mintha|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|de|,|de|
False,|ADV|,|ADV|,|[]|,|ADV|,|leginkább|,|leginkább|
False,|ADP|,|ADP|,|ADP|,|ADV|,|alá|,|alá|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|PROPN|,|PROPN|,|[]|,|PROPN|,|Timmermans|,|Timmermans|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Európai|,|Európai|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Bizottság|,|Bizottság|
False,|NOUN|,|ADJ|,|NOUN|,|ADJ|,|ügyvezető|,|ügyvezető|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|nemcsak|,|nemcsak|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|de|,|de|
False,|PRON|,|PRON|,|[]|,|ADP|,|szerinte|,|szerinte|
False,|AUX|,|AUX|,|[]|,|VERB|,|lenne|,|lenne|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|vagy|,|vagy|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|pedig|,|pedig|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|magyarok|,|magyarok|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|vagy|,|vagy|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|vagy|,|vagy|
False,|ADV|,|ADV|,|[]|,|PRON|,|oda|,|oda|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|vagy|,|vagy|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|NOUN|,|ADJ|,|[]|,|ADJ|,|magyaroknak|,|magyaroknak|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|tehát|,|tehát|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|hanem|,|hanem|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|viszont|,|viszont|
False,|NOUN|,|PRON|,|[]|,|PRON|,|nekünk|,|nekünk|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|ADV|,|ADV|,|[]|,|PRON|,|úgy|,|úgy|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|viszont|,|viszont|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|És|,|És|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Rezsivédelmi|,|Rezsivédelmi|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Honvédelmi|,|Honvédelmi|
False,|PROPN|,|PROPN|,|PROPN|,|NOUN|,|Alap|,|Alap|
False,|AUX|,|AUX|,|[]|,|VERB|,|lesz|,|lesz|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|PRON|,|PRON|,|[]|,|ADJ|,|Ugyanilyen|,|Ugyanilyen|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADV|,|ADV|,|[]|,|PRON|,|ezért|,|ezért|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|PROPN|,|PROPN|,|[]|,|NUM|,|14.20|,|14.20|
False,|PROPN|,|PROPN|,|[]|,|ADV|,|Harmadszorra|,|Harmadszorra|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|pedig|,|pedig|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|tehát|,|tehát|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|NOUN|,|ADJ|,|[]|,|ADJ|,|alattiak|,|alattiak|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|tehát|,|tehát|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|hanem|,|hanem|
False,|VERB|,|VERB|,|VERB|,|ADJ|,|tartott|,|tartott|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|SCONJ|,|SCONJ|,|[]|,|CONJ|,|miszerint|,|miszerint|
False,|ADV|,|ADV|,|[]|,|ADV|,|ki|,|ki|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|ADV|,|ADV|,|[]|,|CONJ|,|Ezért|,|Ezért|
False,|DET|,|DET|,|[]|,|PRON|,|ebben|,|ebben|
False,|NOUN|,|PRON|,|NOUN|,|ADV|,|félre|,|félre|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|ADV|,|ADV|,|[]|,|PRON|,|azért|,|azért|
False,|NOUN|,|NOUN|,|[]|,|PROPN|,|Fidesz-KDNP-kormány|,|Fidesz-KDNP-kormány|
False,|ADV|,|ADV|,|[]|,|ADV|,|be|,|be|
False,|ADV|,|ADV|,|[]|,|PRON|,|Ahogy|,|Ahogy|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|ADV|,|ADV|,|[]|,|PRON|,|úgy|,|úgy|
False,|NOUN|,|PRON|,|[]|,|PRON|,|önök|,|önök|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|DET|,|PRON|,|[]|,|PRON|,|ezeket|,|ezeket|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Taps|,|Taps|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|ELNÖK|,|ELNÖK|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Országgyűlés|,|Országgyűlés|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|ADV|,|ADV|,|[]|,|PRON|,|Ahogy|,|Ahogy|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|PRON|,|PRON|,|[]|,|NOUN|,|egyéb|,|egyéb|
False,|ADV|,|ADV|,|[]|,|PRON|,|akkor|,|akkor|
False,|DET|,|PRON|,|[]|,|PRON|,|ezeket|,|ezeket|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|VERB|,|VERB|,|VERB|,|ADJ|,|kirobbant|,|kirobbant|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Európai|,|Európai|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Unió|,|Unió|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|hanem|,|hanem|
False,|DET|,|PRON|,|[]|,|NOUN|,|más|,|más|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Európai|,|Európai|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Unióra|,|Unióra|
False,|PRON|,|ADJ|,|PRON|,|PRON|,|Ilyen|,|Ilyen|
False,|ADJ|,|ADJ|,|[]|,|PRON|,|olyan|,|olyan|
False,|ADV|,|ADV|,|[]|,|ADV|,|ki|,|ki|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|Márpedig|,|Márpedig|
False,|DET|,|DET|,|[]|,|ADJ|,|egyik|,|egyik|
False,|ADJ|,|ADJ|,|[]|,|PRON|,|ilyen|,|ilyen|
False,|DET|,|DET|,|DET|,|PRON|,|az|,|az|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|De|,|De|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADV|,|ADV|,|[]|,|PRON|,|ezért|,|ezért|
False,|ADV|,|ADV|,|[]|,|PRON|,|ahogy|,|ahogy|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|PROPN|,|PRON|,|[]|,|ADV|,|Mindezeket|,|Mindezeket|
False,|ADV|,|ADV|,|[]|,|PRON|,|úgy|,|úgy|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|ADV|,|ADV|,|[]|,|PRON|,|ahogy|,|ahogy|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADJ|,|ADJ|,|[]|,|PRON|,|olyan|,|olyan|
False,|ADV|,|ADV|,|[]|,|PRON|,|ahol|,|ahol|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|tehát|,|tehát|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|ADJ|,|ADJ|,|[]|,|NUM|,|egyetlen|,|egyetlen|
False,|ADV|,|ADV|,|[]|,|ADV|,|vissza|,|vissza|
False,|ADV|,|ADV|,|[]|,|PRON|,|Ugyanúgy|,|Ugyanúgy|
False,|PRON|,|DET|,|PRON|,|PRON|,|ez|,|ez|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|ADP|,|PRON|,|[]|,|ADV|,|mind-mind|,|mind-mind|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|ADJ|,|ADJ|,|ADJ|,|VERB|,|okozta|,|okozta|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADJ|,|NUM|,|ADJ|,|ADJ|,|2023.|,|2023.|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|PROPN|,|PROPN|,|[]|,|ADV|,|Sic|,|Sic|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|valamint|,|valamint|
False,|ADV|,|ADV|,|[]|,|PRON|,|ahogy|,|ahogy|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADV|,|ADV|,|[]|,|CONJ|,|Ezért|,|Ezért|
False,|NOUN|,|NOUN|,|NOUN|,|ADV|,|létre|,|létre|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Rezsivédelmi|,|Rezsivédelmi|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Honvédelmi|,|Honvédelmi|
False,|PROPN|,|PROPN|,|PROPN|,|NOUN|,|Alapot|,|Alapot|
False,|AUX|,|AUX|,|[]|,|VERB|,|fogják|,|fogják|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Európai|,|Európai|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Unióban|,|Unióban|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Rezsivédelmi|,|Rezsivédelmi|
False,|PROPN|,|PROPN|,|PROPN|,|NOUN|,|Alapra|,|Alapra|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Taps|,|Taps|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|ELNÖK|,|ELNÖK|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Ház|,|Ház|
False,|NOUN|,|ADJ|,|[]|,|ADJ|,|utolsóként|,|utolsóként|
False,|PROPN|,|PROPN|,|PROPN|,|ADJ|,|Bánki|,|Bánki|
False,|PROPN|,|PROPN|,|PROPN|,|ADJ|,|BÁNKI|,|BÁNKI|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|ADV|,|ADV|,|[]|,|PRON|,|akkor|,|akkor|
False,|AUX|,|AUX|,|[]|,|VERB|,|fog|,|fog|
False,|VERB|,|AUX|,|VERB|,|VERB|,|lesz|,|lesz|
False,|CCONJ|,|CCONJ|,|CCONJ|,|PRON|,|ezért|,|ezért|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|hanem|,|hanem|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|nemcsak|,|nemcsak|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|hanem|,|hanem|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|DET|,|DET|,|[]|,|PRON|,|minden|,|minden|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|DET|,|DET|,|[]|,|PRON|,|ebben|,|ebben|
False,|ADV|,|ADV|,|[]|,|ADV|,|ki|,|ki|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|valamint|,|valamint|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|DET|,|DET|,|[]|,|NUM|,|néhány|,|néhány|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|de|,|de|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|PROPN|,|PROPN|,|PROPN|,|NOUN|,|Közép-Kelet-Európában|,|Közép|
False,|DET|,|DET|,|[]|,|NUM|,|többek|,|többek|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|majd|,|majd|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|tehát|,|tehát|
False,|ADJ|,|ADJ|,|[]|,|NOUN|,|benzinárstop|,|benzinárstop|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|pedig|,|pedig|
False,|NOUN|,|NOUN|,|[]|,|NOUN|,|de-cember|,|de-cember|
False,|VERB|,|ADJ|,|[]|,|ADJ|,|Elkötelezettek|,|Elkötelezettek|
False,|VERB|,|AUX|,|VERB|,|VERB|,|vagyunk|,|vagyunk|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|ADV|,|ADV|,|[]|,|PRON|,|eddig|,|eddig|
False,|PRON|,|PRON|,|PRON|,|ADV|,|azon|,|azon|
False,|ADV|,|ADV|,|[]|,|ADV|,|mindvégig|,|mindvégig|
False,|NOUN|,|NOUN|,|[]|,|PRON|,|önöket|,|önöket|
False,|DET|,|DET|,|[]|,|PRON|,|ezen|,|ezen|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|ADV|,|ADV|,|[]|,|PRON|,|eddig|,|eddig|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Európai|,|Európai|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Unió|,|Unió|
False,|SCONJ|,|SCONJ|,|[]|,|ADV|,|ugyan|,|ugyan|
