huspacy_emm == emagyar,huspacy_ud,huspacy_emm,emagyar,huspacy token,emagyar token
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Adj][Nom]|,|Demokratikus|,|Demokratikus|
False,|None|,|None|,|[/N][Nom]|,|Koalíció|,|Koalíció|
False,|None|,|None|,|[/V][Pst.NDef.3Sg]|,|lett|,|lett|
False,|None|,|None|,|[/V]|,|volna|,|volna|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/V][_Mod/V][Prs.NDef.3Sg]|,|lehet|,|lehet|
False,|None|,|None|,|[/Adv|Pro]|,|ezért|,|ezért|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/N][Nom]|,|Taps|,|Taps|
False,|None|,|None|,|[/N][Nom]|,|ELNÖK|,|ELNÖK|
False,|None|,|None|,|[/V][Pst.Def.3Sg]|,|elfogadjae|,|elfogadjae|
False,|None|,|None|,|[/Adj][Nom]|,|Tisztelt|,|Tisztelt|
False,|None|,|None|,|[/N][Nom]|,|Államtitkár|,|Államtitkár|
False,|None|,|None|,|[/V][Prs.Def.3Sg]|,|fogja|,|fogja|
False,|None|,|None|,|[/Adv|Pro|Int]|,|miért|,|miért|
False,|None|,|None|,|[/N|Pro][Pl][Nom]|,|önök|,|önök|
False,|None|,|None|,|[/Adv|Pro|Rel]|,|mielőtt|,|mielőtt|
False,|None|,|None|,|[/V]|,|volna|,|volna|
False,|None|,|None|,|[/Adj][Acc]|,|egészet|,|egészet|
False,|None|,|None|,|[/V][Prs.NDef.3Sg]|,|fog|,|fog|
False,|None|,|None|,|[/Adv|Pro]|,|azért|,|azért|
False,|None|,|None|,|[/Prev]|,|ki|,|ki|
False,|None|,|None|,|[/Adj][Subl]|,|szennyezőre|,|szennyezőre|
False,|None|,|None|,|[/N][Abl]|,|Kormányhivataltól|,|Kormányhivataltól|
False,|None|,|None|,|[/Adv|Pro]|,|úgy|,|úgy|
False,|None|,|None|,|[/N|Pro][Pl][Abl]|,|önöktől|,|önöktől|
False,|None|,|None|,|[/Adj][Pl][Nom]|,|kerületiek|,|kerületiek|
False,|None|,|None|,|[/N|Pro][Nom]|,|semmi|,|semmi|
False,|None|,|None|,|[/Adj][Subl]|,|jóra|,|jóra|
False,|None|,|None|,|[/N][Nom]|,|Taps|,|Taps|
False,|None|,|None|,|[/N][Nom]|,|ELNÖK|,|ELNÖK|
False,|None|,|None|,|[/N|Pro][Pl][Acc]|,|önöket|,|önöket|
False,|None|,|None|,|[/Adj][Nom]|,|Tisztelt|,|Tisztelt|
False,|None|,|None|,|[/N][Nom]|,|Országgyűlés|,|Országgyűlés|
False,|None|,|None|,|[/Adj][_Comp/Adj][_Design/Adj][Nom]|,|Jobbik|,|Jobbik|
False,|None|,|None|,|[/Prev]|,|be|,|be|
False,|None|,|None|,|[/N][Nom]|,|Lesze|,|Lesze|
False,|None|,|None|,|[/N][Nom][Punct]|,|DR.|,|DR.|
False,|None|,|None|,|[/Adj][_Comp/Adj][_Design/Adj][Nom]|,|Jobbik|,|Jobbik|
False,|None|,|None|,|[/Adj][Nom]|,|Tisztelt|,|Tisztelt|
False,|None|,|None|,|[/Adj][Nom]|,|Tisztelt|,|Tisztelt|
False,|None|,|None|,|[/N][Nom]|,|Államtitkár|,|Államtitkár|
False,|None|,|None|,|[/N|Pro][Nom]|,|minden|,|minden|
False,|None|,|None|,|[/Adv|Pro]|,|ahelyett|,|ahelyett|
False,|None|,|None|,|[/Adj|Pro][Nom]|,|olyan|,|olyan|
False,|None|,|None|,|[/Adj|Pro][Nom]|,|olyan|,|olyan|
False,|None|,|None|,|[/Adv|Pro]|,|ilyenkor|,|ilyenkor|
False,|None|,|None|,|[/V][Sbjv.NDef.3Pl]|,|legyenek|,|legyenek|
False,|None|,|None|,|[/Adj|Pro][Nom]|,|olyan|,|olyan|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Det|Pro][Ine]|,|Ebben|,|Ebben|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Num][Nom]|,|nulla|,|nulla|
False,|None|,|None|,|[/Num][_Mlt-Iter/Adv]|,|sokszor|,|sokszor|
False,|None|,|None|,|[/Adj][Subl]|,|számjegyűre|,|számjegyűre|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Num|Digit][Nom]|,|15.00|,|15.00|
False,|None|,|None|,|[/Adv]|,|Szintén|,|Szintén|
False,|None|,|None|,|[/Det|Pro][Pl][Ade]|,|ezeknél|,|ezeknél|
False,|None|,|None|,|[/Adv|Pro|Int]|,|miként|,|miként|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Num][Nom]|,|sok|,|sok|
False,|None|,|None|,|[/N|Pro][Ine]|,|mindenben|,|mindenben|
False,|None|,|None|,|[/Adj][_Comp/Adj][_Design/Adj][Nom]|,|Jobbik|,|Jobbik|
False,|None|,|None|,|[/Adv|Pro]|,|amellett|,|amellett|
False,|None|,|None|,|[/Adj][_Manner/Adv]|,|jól|,|jól|
False,|None|,|None|,|[/N|Pro][Nom]|,|más|,|más|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/V][Inf]|,|lenni|,|lenni|
False,|None|,|None|,|[/Adj][Nom]|,|saját|,|saját|
False,|None|,|None|,|[/Det|Pro][Pl][Subl]|,|Mindezekre|,|Mindezekre|
False,|None|,|None|,|[/N][Poss.3Sg][Nom]|,|változike|,|változike|
False,|None|,|None|,|[/Det|Pro][Ine]|,|ebben|,|ebben|
False,|None|,|None|,|[/N][Nom]|,|Megkapjáke|,|Megkapjáke|
False,|None|,|None|,|[/Adj|Pro|Int][Nom]|,|Mekkora|,|Mekkora|
False,|None|,|None|,|[/N][Nom]|,|Lesze|,|Lesze|
False,|None|,|None|,|[/Adj][Nom]|,|közbeni|,|közbeni|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Adv|Pro]|,|ott|,|ott|
False,|None|,|None|,|[/N][Nom]|,|Taps|,|Taps|
False,|None|,|None|,|[/Adj][_Comp/Adj][_Design/Adj][Nom]|,|Jobbik|,|Jobbik|
False,|None|,|None|,|[/N][Nom]|,|ELNÖK|,|ELNÖK|
False,|None|,|None|,|[/Adj][Nom]|,|Rétvári|,|Rétvári|
False,|None|,|None|,|[/Adj][Nom]|,|RÉTVÁRI|,|RÉTVÁRI|
False,|None|,|None|,|[/Adj][Nom]|,|Tisztelt|,|Tisztelt|
False,|None|,|None|,|[/Adj][Nom]|,|Tisztelt|,|Tisztelt|
False,|None|,|None|,|[/N][Nom]|,|Ház|,|Ház|
False,|None|,|None|,|[/Adv|Pro]|,|akkor|,|akkor|
False,|None|,|None|,|[/Adj][_Comp/Adj][_Design/Adj][Abl]|,|Jobbiktól|,|Jobbiktól|
False,|None|,|None|,|[/Adj][Nom]|,|Állami|,|Állami|
False,|None|,|None|,|[/N][Nom]|,|Számvevőszék|,|Számvevőszék|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/V][Pst.NDef.3Sg]|,|volt|,|volt|
False,|None|,|None|,|[/N|Pro][Pl][Nom]|,|önök|,|önök|
False,|None|,|None|,|[/Adv|Pro]|,|itt|,|itt|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Adj][Nom]|,|saját|,|saját|
False,|None|,|None|,|[/Prev]|,|fel|,|fel|
False,|None|,|None|,|[/Det|Pro][Cau]|,|azért|,|azért|
False,|None|,|None|,|[/Post][3Sg]|,|szerinte|,|szerinte|
False,|None|,|None|,|[/Adv|Pro]|,|Aztán|,|Aztán|
False,|None|,|None|,|[/Prev]|,|föl|,|föl|
False,|None|,|None|,|[/Adv|Pro]|,|Azóta|,|Azóta|
False,|None|,|None|,|[/Adj][Nom]|,|saját|,|saját|
False,|None|,|None|,|[/V][Pst.Def.3Sg]|,|volte|,|volte|
False,|None|,|None|,|[/Adv|Pro]|,|úgy|,|úgy|
False,|None|,|None|,|[/N|Pro][Pl][Nom]|,|önök|,|önök|
False,|None|,|None|,|[/Adj][_Comp/Adj][_Design/Adj][Ine]|,|Jobbikban|,|Jobbikban|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/V][Pst.NDef.3Sg]|,|volt|,|volt|
False,|None|,|None|,|[/N|Pro][Pl][Nom]|,|önök|,|önök|
False,|None|,|None|,|[/Adv|Pro]|,|úgy|,|úgy|
False,|None|,|None|,|[/V]|,|volna|,|volna|
False,|None|,|None|,|[/V]|,|volna|,|volna|
False,|None|,|None|,|[/Adv|Pro]|,|Aztán|,|Aztán|
False,|None|,|None|,|[/Adv|Pro]|,|azóta|,|azóta|
False,|None|,|None|,|[/Adj|Pro][Nom]|,|egyik|,|egyik|
False,|None|,|None|,|[/Adv|Pro]|,|itt|,|itt|
False,|None|,|None|,|[/N|Pro][Pl][Ins]|,|önökkel|,|önökkel|
False,|None|,|None|,|[/N|Pro][Pl][Nom]|,|önök|,|önök|
False,|None|,|None|,|[/Num][_Mlt-Iter/Adv]|,|számtalanszor|,|számtalanszor|
False,|None|,|None|,|[/Adv|Pro]|,|itt|,|itt|
False,|None|,|None|,|[/V][Pst.NDef.3Sg]|,|volt|,|volt|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/N|Pro][Pl][Nom]|,|önök|,|önök|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/N|Pro][Pl][Nom]|,|önök|,|önök|
False,|None|,|None|,|[/Adj][Nom]|,|volt|,|volt|
False,|None|,|None|,|[/Det|Pro][Acc]|,|ezt|,|ezt|
False,|None|,|None|,|[/Adv|Pro]|,|valamikor|,|valamikor|
False,|None|,|None|,|[/Adv|Pro|Rel]|,|amikor|,|amikor|
False,|None|,|None|,|[/Num][_Comp/Adj][Nom]|,|kevesebb|,|kevesebb|
False,|None|,|None|,|[/Num][_Comp/Num][Nom]|,|több|,|több|
False,|None|,|None|,|[/V][Pst.NDef.3Sg]|,|volt|,|volt|
False,|None|,|None|,|[/N|Pro][Pl][Nom]|,|önök|,|önök|
False,|None|,|None|,|[/N|Pro][Nom]|,|minden|,|minden|
False,|None|,|None|,|[/Adv|Pro]|,|úgy|,|úgy|
False,|None|,|None|,|[/Adj][Pl][Ine]|,|későbbiekben|,|későbbiekben|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Adv|Pro|Rel]|,|ahogy|,|ahogy|
False,|None|,|None|,|[/Adv|Pro]|,|úgy|,|úgy|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Adv]|,|soha|,|soha|
False,|None|,|None|,|[/N|Pro][Nom]|,|bármelyik|,|bármelyik|
False,|None|,|None|,|[/Prev]|,|ki|,|ki|
False,|None|,|None|,|[/Adj|Pro][Nom]|,|bármekkora|,|bármekkora|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/V][Pst.NDef.3Sg]|,|volt|,|volt|
False,|None|,|None|,|[/Adv]|,|mindig|,|mindig|
False,|None|,|None|,|[/Adv]|,|mindig|,|mindig|
False,|None|,|None|,|[/Adv]|,|mindig|,|mindig|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/N|Pro][Nom]|,|minden|,|minden|
False,|None|,|None|,|[/Adv|Pro]|,|aztán|,|aztán|
False,|None|,|None|,|[/Adj|Pro][Nom]|,|olyan|,|olyan|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/V][Cond.NDef.3Sg]|,|lenne|,|lenne|
False,|None|,|None|,|[/Adj][_Comp/Adj][_Manner/Adv]|,|megfontoltabban|,|megfontoltabban|
False,|None|,|None|,|[/V][Cond.Def.3Pl]|,|sodornák|,|sodornák|
False,|None|,|None|,|[/Adj|Pro][Nom]|,|olyan|,|olyan|
False,|None|,|None|,|[/Adv]|,|nemcsak|,|nemcsak|
False,|None|,|None|,|[/Adv]|,|nemcsak|,|nemcsak|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/N|Pro][Nom]|,|minden|,|minden|
False,|None|,|None|,|[/Det|Pro][Pl][Acc]|,|ezeket|,|ezeket|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Adv|Pro]|,|azért|,|azért|
False,|None|,|None|,|[/Adv|Pro]|,|azért|,|azért|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/V][Prs.NDef.3Sg]|,|fog|,|fog|
False,|None|,|None|,|[/N|Pro][Pl][Nom]|,|mindezek|,|mindezek|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/N][Nom]|,|ELNÖK|,|ELNÖK|
False,|None|,|None|,|[/V][Pst.Def.3Sg]|,|elfogadjae|,|elfogadjae|
False,|None|,|None|,|[/N][Nom][Punct]|,|DR.|,|DR.|
False,|None|,|None|,|[/Adj][_Comp/Adj][_Design/Adj][Nom]|,|Jobbik|,|Jobbik|
False,|None|,|None|,|[/Adj][Nom]|,|Tisztelt|,|Tisztelt|
False,|None|,|None|,|[/N][Nom]|,|Államtitkár|,|Államtitkár|
False,|None|,|None|,|[/N][Nom]|,|Úr|,|Úr|
False,|None|,|None|,|[/N|Pro][Nom]|,|valami|,|valami|
False,|None|,|None|,|[/Adv|Pro|Rel]|,|amikor|,|amikor|
False,|None|,|None|,|[/Adj][Nom]|,|Rétvári|,|Rétvári|
False,|None|,|None|,|[/Adj][Nom]|,|Nemzetközi|,|Nemzetközi|
False,|None|,|None|,|[/Adv|Pro|Int]|,|hol|,|hol|
False,|None|,|None|,|[/N|Pro][Pl][Nom]|,|önök|,|önök|
False,|None|,|None|,|[/V][Prs.NDef.2Pl]|,|elbizniszeltek|,|elbizniszeltek|
False,|None|,|None|,|[/Adv|Pro|Int]|,|hol|,|hol|
False,|None|,|None|,|[/N|Pro][Ela][3Sg]|,|belőle|,|belőle|
False,|None|,|None|,|[/Num][Nom]|,|pár|,|pár|
False,|None|,|None|,|[/Num][Acc]|,|százat|,|százat|
False,|None|,|None|,|[/Adj|Pro][Nom]|,|olyan|,|olyan|
False,|None|,|None|,|[/Adv|Pro|Rel]|,|ahol|,|ahol|
False,|None|,|None|,|[/Adj][Nom]|,|Rétvári|,|Rétvári|
False,|None|,|None|,|[/Adj][Nom]|,|Rétvári|,|Rétvári|
False,|None|,|None|,|[/N][Nom]|,|Korózs|,|Korózs|
False,|None|,|None|,|[/N|Pro][Pl][Nom]|,|önök|,|önök|
False,|None|,|None|,|[/Adj][Pl][Nom]|,|elhatározottak|,|elhatározottak|
False,|None|,|None|,|[/Adj][_Manner/Adv]|,|jól|,|jól|
False,|None|,|None|,|[/Adj|Pro][Nom]|,|olyan|,|olyan|
False,|None|,|None|,|[/N|Pro][Pl][Nom]|,|önök|,|önök|
False,|None|,|None|,|[/Adv|Pro]|,|ott|,|ott|
False,|None|,|None|,|[/Adj][_Manner/Adv]|,|készen|,|készen|
False,|None|,|None|,|[/N|Pro][Pl][Nom]|,|Önök|,|Önök|
False,|None|,|None|,|[/Adj][_Comp/Adj][_Design/Adj][Nom]|,|Jobbik|,|Jobbik|
False,|None|,|None|,|[/Adj][_Manner/Adv]|,|jól|,|jól|
False,|None|,|None|,|[/V][Sbjv.NDef.3Sg]|,|legyen|,|legyen|
False,|None|,|None|,|[/Adj][Nom]|,|Rétvári|,|Rétvári|
False,|None|,|None|,|[/Cnj]|,|Ezért|,|Ezért|
False,|None|,|None|,|[/Prev]|,|be|,|be|
False,|None|,|None|,|[/N|Pro][Pl][Nom]|,|Önök|,|Önök|
False,|None|,|None|,|[/N][Nom]|,|Taps|,|Taps|
False,|None|,|None|,|[/Adj][_Comp/Adj][_Design/Adj][Nom]|,|Jobbik|,|Jobbik|
False,|None|,|None|,|[/N][Nom]|,|ELNÖK|,|ELNÖK|
False,|None|,|None|,|[/Adj][Nom]|,|Tisztelt|,|Tisztelt|
False,|None|,|None|,|[/N][Nom]|,|Országgyűlés|,|Országgyűlés|
False,|None|,|None|,|[/N][Nom]|,|Momentum|,|Momentum|
False,|None|,|None|,|[/Prev]|,|be|,|be|
False,|None|,|None|,|[/Adv|Pro|Int]|,|Mikor|,|Mikor|
False,|None|,|None|,|[/N][Acc]|,|Önkormányzatot|,|Önkormányzatot|
False,|None|,|None|,|[/N][Ine]|,|Bankban|,|Bankban|
False,|None|,|None|,|[/N][Nom]|,|miniszterhelyettes|,|miniszterhelyettes|
False,|None|,|None|,|[/V][Prs.NDef.3Sg]|,|fog|,|fog|
False,|None|,|None|,|[/N|Pro][AnP][Nom]|,|Öné|,|Öné|
False,|None|,|None|,|[/N][Nom]|,|Momentum|,|Momentum|
False,|None|,|None|,|[/Adj][Nom]|,|Tisztelt|,|Tisztelt|
False,|None|,|None|,|[/N][Nom]|,|Házelnök|,|Házelnök|
False,|None|,|None|,|[/N][Nom]|,|Úr|,|Úr|
False,|None|,|None|,|[/Adj][Nom]|,|Tisztelt|,|Tisztelt|
False,|None|,|None|,|[/N][Nom]|,|Ház|,|Ház|
False,|None|,|None|,|[/Adj][Nom]|,|Tisztelt|,|Tisztelt|
False,|None|,|None|,|[/Adv|Pro]|,|itt|,|itt|
False,|None|,|None|,|[/Adj][_Manner/Adv]|,|jól|,|jól|
False,|None|,|None|,|[/Adv|Pro]|,|akkor|,|akkor|
False,|None|,|None|,|[/N|Pro][Pl][Nom]|,|önök|,|önök|
False,|None|,|None|,|[/V][Pst.NDef.3Sg]|,|volt|,|volt|
False,|None|,|None|,|[/Adj|Pro][Nom]|,|Olyan|,|Olyan|
False,|None|,|None|,|[/N][Ine]|,|Várban|,|Várban|
False,|None|,|None|,|[/N][_Distr:nként/Adv]|,|percenként|,|percenként|
False,|None|,|None|,|[/N][Nom]|,|Önkormányzat|,|Önkormányzat|
False,|None|,|None|,|[/Adj][Nom]|,|saját|,|saját|
False,|None|,|None|,|[/N][Nom]|,|Bank|,|Bank|
False,|None|,|None|,|[/N][Nom]|,|Zrt.|,|Zrt|
False,|None|,|None|,|[/Adj][Pl][Ine]|,|továbbiakban|,|továbbiakban|
False,|None|,|None|,|[/N][Nom]|,|Bank|,|Bank|
False,|None|,|None|,|[/V][Pst.NDef.3Sg]|,|volt|,|volt|
False,|None|,|None|,|[/N|Pro][Pl][Nom]|,|önök|,|önök|
False,|None|,|None|,|[/Prev]|,|fel|,|fel|
False,|None|,|None|,|[/N][Ine]|,|Bankban|,|Bankban|
False,|None|,|None|,|[/Adv|Pro]|,|itt|,|itt|
False,|None|,|None|,|[/N][Nom]|,|Önkormányzat|,|Önkormányzat|
False,|None|,|None|,|[/Prev]|,|le|,|le|
False,|None|,|None|,|[/Adj|Pro][Nom]|,|olyan|,|olyan|
False,|None|,|None|,|[/Adj][Nom]|,|Nemzetgazdasági|,|Nemzetgazdasági|
False,|None|,|None|,|[/N][Nom]|,|Minisztérium|,|Minisztérium|
False,|None|,|None|,|[/Det|Pro][Dat]|,|Ennek|,|Ennek|
False,|None|,|None|,|[/N][Nom]|,|Bank|,|Bank|
False,|None|,|None|,|[/V][_Caus/V][Cond.NDef.1Pl]|,|visszautaltatnánk|,|visszautaltatnánk|
False,|None|,|None|,|[/Adj|Pro][Nom]|,|olyan|,|olyan|
False,|None|,|None|,|[/Adj][EssFor:ként]|,|tulajdonúként|,|tulajdonúként|
False,|None|,|None|,|[/Prev]|,|fel|,|fel|
False,|None|,|None|,|[/Num|Digit][Nom]|,|15.10|,|15.10|
False,|None|,|None|,|[/Num|Digit][_Ord/Adj][Nom][]|,|1802/2014.|,|1802/2014.|
False,|None|,|None|,|[/N][Nom]|,|Bank|,|Bank|
False,|None|,|None|,|[/Det|Pro][All]|,|ehhez|,|ehhez|
False,|None|,|None|,|[/N][Acc]|,|Bankot|,|Bankot|
False,|None|,|None|,|[/Cnj]|,|továbbá|,|továbbá|
False,|None|,|None|,|[/Prev]|,|ki|,|ki|
False,|None|,|None|,|[/Det|Pro][Pl][Nom]|,|Mindezek|,|Mindezek|
False,|None|,|None|,|[/Adj][Pl][Nom]|,|kerületiek|,|kerületiek|
False,|None|,|None|,|[/Adv|Pro]|,|azért|,|azért|
False,|None|,|None|,|[/N][Acc]|,|Fidesz-KDNP-kormányt|,|Fidesz-KDNP-kormányt|
False,|None|,|None|,|[/Cnj]|,|ahogy|,|ahogy|
False,|None|,|None|,|[/N|Pro][Pl][Nom]|,|önök|,|önök|
False,|None|,|None|,|[/Adv|Pro]|,|így|,|így|
False,|None|,|None|,|[/Adv]|,|történelmileg|,|történelmileg|
False,|None|,|None|,|[/Adv|Pro|Int]|,|mikor|,|mikor|
False,|None|,|None|,|[/N][Ine]|,|Bankban|,|Bankban|
False,|None|,|None|,|[/N][Poss.3Sg][Nom]|,|fogjáke|,|fogjáke|
False,|None|,|None|,|[/N][Nom]|,|Taps|,|Taps|
False,|None|,|None|,|[/N][Nom]|,|Momentum|,|Momentum|
False,|None|,|None|,|[/N][Nom]|,|ELNÖK|,|ELNÖK|
False,|None|,|None|,|[/N][Nom][Punct]|,|DR.|,|DR.|
False,|None|,|None|,|[/Adj][Nom]|,|Miniszterelnöki|,|Miniszterelnöki|
False,|None|,|None|,|[/N][Nom]|,|Kabinetiroda|,|Kabinetiroda|
False,|None|,|None|,|[/Adj][Nom]|,|Tisztelt|,|Tisztelt|
False,|None|,|None|,|[/N][Nom]|,|Országgyűlés|,|Országgyűlés|
False,|None|,|None|,|[/Adj][Nom]|,|Nemzeti|,|Nemzeti|
False,|None|,|None|,|[/N][Nom]|,|Bank|,|Bank|
False,|None|,|None|,|[/Adj][Nom]|,|Kereskedelmi|,|Kereskedelmi|
False,|None|,|None|,|[/N][Nom]|,|Bank|,|Bank|
False,|None|,|None|,|[/N][Nom][Punct]|,|Zrt.|,|Zrt.|
False,|None|,|None|,|[/N][Nom]|,|Bank|,|Bank|
False,|None|,|None|,|[/Adv|Pro]|,|ekkor|,|ekkor|
False,|None|,|None|,|[/Adj][Nom]|,|Országos|,|Országos|
False,|None|,|None|,|[/Adj][Nom]|,|Betétbiztosítási|,|Betétbiztosítási|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Num|Digit][_Ord/Adj][Nom][]|,|1802/2014.|,|1802/2014.|
False,|None|,|None|,|[/Adj][Ine]|,|egészben|,|egészben|
False,|None|,|None|,|[/Adj][Nom]|,|Országos|,|Országos|
False,|None|,|None|,|[/Adj][Nom]|,|Betétbiztosítási|,|Betétbiztosítási|
False,|None|,|None|,|[/Adv|Pro]|,|azáltal|,|azáltal|
False,|None|,|None|,|[/N][Ade]|,|Banknál|,|Banknál|
False,|None|,|None|,|[/V][Pst.NDef.3Sg]|,|volt|,|volt|
False,|None|,|None|,|[/Num][_Frac/Num][Poss.3Sg][Nom]|,|háromnegyede|,|háromnegyede|
False,|None|,|None|,|[/V][Pst.NDef.3Sg]|,|volt|,|volt|
False,|None|,|None|,|[/N][Nom]|,|ELNÖK|,|ELNÖK|
False,|None|,|None|,|[/V][Pst.Def.3Sg]|,|elfogadjae|,|elfogadjae|
False,|None|,|None|,|[/N][Nom]|,|Momentum|,|Momentum|
False,|None|,|None|,|[/Adj][Nom]|,|Tisztelt|,|Tisztelt|
False,|None|,|None|,|[/N][Nom]|,|Házelnök|,|Házelnök|
False,|None|,|None|,|[/Adv]|,|Sajnos|,|Sajnos|
False,|None|,|None|,|[/Num][Nom]|,|egyetlen|,|egyetlen|
False,|None|,|None|,|[/Adv|Pro|Int]|,|mikor|,|mikor|
False,|None|,|None|,|[/V][Prs.Def.3Pl]|,|fogják|,|fogják|
False,|None|,|None|,|[/V][Inf]|,|kárenyhíteni|,|kárenyhíteni|
False,|None|,|None|,|[/Adj|Pro|Int][Nom]|,|mekkora|,|mekkora|
False,|None|,|None|,|[/N][Poss.3Sg][Nom]|,|fogjáke|,|fogjáke|
False,|None|,|None|,|[/N][Nom]|,|Momentum|,|Momentum|
False,|None|,|None|,|[/N][Nom]|,|ELNÖK|,|ELNÖK|
False,|None|,|None|,|[/Adj][Nom]|,|Tisztelt|,|Tisztelt|
False,|None|,|None|,|[/N][Nom]|,|Országgyűlés|,|Országgyűlés|
False,|None|,|None|,|[/Prev]|,|be|,|be|
False,|None|,|None|,|[/N][Nom]|,|Visszaadjáke|,|Visszaadjáke|
False,|None|,|None|,|[/N][Nom]|,|SÁNDOR|,|SÁNDOR|
False,|None|,|None|,|[/Adj][Nom]|,|Tisztelt|,|Tisztelt|
False,|None|,|None|,|[/N][Nom]|,|Államtitkár|,|Államtitkár|
False,|None|,|None|,|[/Adv]|,|Gyakorlatilag|,|Gyakorlatilag|
False,|None|,|None|,|[/Num][Nom]|,|összes|,|összes|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Adv|Pro]|,|úgy|,|úgy|
False,|None|,|None|,|[/Det|Pro][Nom]|,|ez|,|ez|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Adv|Pro|Rel]|,|ahogy|,|ahogy|
False,|None|,|None|,|[/Adv]|,|majd|,|majd|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Num][Nom]|,|zéró|,|zéró|
False,|None|,|None|,|[/V][Pst.NDef.3Sg]|,|volt|,|volt|
False,|None|,|None|,|[/Adv]|,|majd|,|majd|
False,|None|,|None|,|[/Adv|Pro|Rel]|,|ahogy|,|ahogy|
False,|None|,|None|,|[/V][Prs.NDef.3Sg]|,|fog|,|fog|
False,|None|,|None|,|[/Num][Nom]|,|néhány|,|néhány|
False,|None|,|None|,|[/Num][Nom]|,|egyetlen|,|egyetlen|
False,|None|,|None|,|[/V][Prs.Def.3Sg]|,|fogja|,|fogja|
False,|None|,|None|,|[/Num][_Comp/Num][_Mlt-Iter/Adv]|,|Többször|,|Többször|
False,|None|,|None|,|[/Num][_Comp/Num][Nom]|,|több|,|több|
False,|None|,|None|,|[/Det|Pro|def]|,|e|,|e|
False,|None|,|None|,|[/Prev]|,|vissza|,|vissza|
False,|None|,|None|,|[/Det|Pro][Acc]|,|ezt|,|ezt|
False,|None|,|None|,|[/Num][Nom]|,|összes|,|összes|
False,|None|,|None|,|[/Adv|Pro|Rel]|,|ahol|,|ahol|
False,|None|,|None|,|[/V][Pst.NDef.3Sg]|,|volt|,|volt|
False,|None|,|None|,|[/Det|Pro][Ela]|,|ebből|,|ebből|
False,|None|,|None|,|[/Adv|Pro|Rel]|,|míg|,|míg|
False,|None|,|None|,|[/Det|Pro][Ter]|,|addig|,|addig|
False,|None|,|None|,|[/Det|Pro][Nom]|,|ez|,|ez|
False,|None|,|None|,|[/Adv|Pro]|,|akkor|,|akkor|
False,|None|,|None|,|[/Det|Pro][Nom]|,|ez|,|ez|
False,|None|,|None|,|[/V][Prs.NDef.3Sg]|,|fog|,|fog|
False,|None|,|None|,|[/Det|Pro][Pl][Acc]|,|azokat|,|azokat|
False,|None|,|None|,|[/V][Prs.NDef.3Pl]|,|fognak|,|fognak|
False,|None|,|None|,|[/N][Poss.3Sg][Nom]|,|visszaadjáke|,|visszaadjáke|
False,|None|,|None|,|[/N][Nom]|,|Taps|,|Taps|
