huspacy lemma ==huspacy em_lemma == emagyar lemma,huspacy lemma,huspacy em_lemma,emagyar lemma,huspacy token,emagyar token
False,|ilyenkor|,|None|,|ilyenkor|,|ilyenkor|,|ilyenkor|
False,|lesz|,|None|,|lesz|,|legyenek|,|legyenek|
False,|olyan|,|None|,|olyan|,|olyan|,|olyan|
False,|is|,|None|,|is|,|is|,|is|
False,|ez|,|None|,|ez|,|Ebben|,|Ebben|
False,|is|,|None|,|is|,|is|,|is|
False,|nulla|,|None|,|nulla|,|nulla|,|nulla|
False,|sokszor|,|None|,|sok|,|sokszor|,|sokszor|
False,|számjegyű|,|None|,|számjegyű|,|számjegyűre|,|számjegyűre|
False,|is|,|None|,|is|,|is|,|is|
False,|15.00|,|None|,|15.00|,|15.00|,|15.00|
False,|szintén|,|None|,|szintén|,|Szintén|,|Szintén|
False,|ez|,|None|,|ez|,|ezeknél|,|ezeknél|
False,|miként|,|None|,|miként|,|miként|,|miként|
False,|is|,|None|,|is|,|is|,|is|
False,|sok|,|None|,|sok|,|sok|,|sok|
False,|minden|,|None|,|minden|,|mindenben|,|mindenben|
False,|Jobbik|,|None|,|jó|,|Jobbik|,|Jobbik|
False,|amellett|,|None|,|amellett|,|amellett|,|amellett|
False,|jól|,|None|,|jó|,|jól|,|jól|
False,|más|,|None|,|más|,|más|,|más|
False,|is|,|None|,|is|,|is|,|is|
False,|lesz|,|None|,|lesz|,|lenni|,|lenni|
False,|saját|,|None|,|saját|,|saját|,|saját|
False,|Mindez|,|None|,|mindez|,|Mindezekre|,|Mindezekre|
False,|változike|,|None|,|változik|,|változike|,|változike|
False,|ez|,|None|,|ez|,|ebben|,|ebben|
False,|megkapjáke|,|None|,|Megkapjáke|,|Megkapjáke|,|Megkapjáke|
False,|mekkora|,|None|,|mekkora|,|Mekkora|,|Mekkora|
False,|lesze|,|None|,|lesz|,|Lesze|,|Lesze|
False,|közbeni|,|None|,|közbeni|,|közbeni|,|közbeni|
False,|is|,|None|,|is|,|is|,|is|
False,|ott|,|None|,|ott|,|ott|,|ott|
False,|Taps|,|None|,|taps|,|Taps|,|Taps|
False,|Jobbik|,|None|,|jó|,|Jobbik|,|Jobbik|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|Rétvári|,|None|,|rétvári|,|Rétvári|,|Rétvári|
False,|RÉTVÁRI|,|None|,|rétvári|,|RÉTVÁRI|,|RÉTVÁRI|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Ház|,|None|,|ház|,|Ház|,|Ház|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|Jobbik|,|None|,|jó|,|Jobbiktól|,|Jobbiktól|
False,|Állami|,|None|,|állami|,|Állami|,|Állami|
False,|Számvevőszék|,|None|,|számvevőszék|,|Számvevőszék|,|Számvevőszék|
False,|is|,|None|,|is|,|is|,|is|
False,|is|,|None|,|is|,|is|,|is|
False,|van|,|None|,|van|,|volt|,|volt|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|itt|,|None|,|itt|,|itt|,|itt|
False,|is|,|None|,|is|,|is|,|is|
False,|saját|,|None|,|saját|,|saját|,|saját|
False,|fel|,|None|,|fel|,|fel|,|fel|
False,|azért|,|None|,|az|,|azért|,|azért|
False,|szerinte|,|None|,|szerint|,|szerinte|,|szerinte|
False,|aztán|,|None|,|aztán|,|Aztán|,|Aztán|
False,|föl|,|None|,|föl|,|föl|,|föl|
False,|azóta|,|None|,|azóta|,|Azóta|,|Azóta|
False,|saját|,|None|,|saját|,|saját|,|saját|
False,|volte|,|None|,|vol|,|volte|,|volte|
False,|úgy|,|None|,|úgy|,|úgy|,|úgy|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|Jobbik|,|None|,|jó|,|Jobbikban|,|Jobbikban|
False,|is|,|None|,|is|,|is|,|is|
False,|van|,|None|,|van|,|volt|,|volt|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|úgy|,|None|,|úgy|,|úgy|,|úgy|
False,|volna|,|None|,|volna|,|volna|,|volna|
False,|volna|,|None|,|volna|,|volna|,|volna|
False,|aztán|,|None|,|aztán|,|Aztán|,|Aztán|
False,|azóta|,|None|,|azóta|,|azóta|,|azóta|
False,|egyik|,|None|,|egyik|,|egyik|,|egyik|
False,|itt|,|None|,|itt|,|itt|,|itt|
False,|ön|,|None|,|ön|,|önökkel|,|önökkel|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|számtalanszor|,|None|,|számtalan|,|számtalanszor|,|számtalanszor|
False,|itt|,|None|,|itt|,|itt|,|itt|
False,|van|,|None|,|van|,|volt|,|volt|
False,|is|,|None|,|is|,|is|,|is|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|is|,|None|,|is|,|is|,|is|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|van|,|None|,|volt|,|volt|,|volt|
False,|ez|,|None|,|ez|,|ezt|,|ezt|
False,|valamikor|,|None|,|valamikor|,|valamikor|,|valamikor|
False,|amikor|,|None|,|amikor|,|amikor|,|amikor|
False,|kevesebb|,|None|,|kevés|,|kevesebb|,|kevesebb|
False,|több|,|None|,|sok|,|több|,|több|
False,|van|,|None|,|van|,|volt|,|volt|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|minden|,|None|,|minden|,|minden|,|minden|
False,|úgy|,|None|,|úgy|,|úgy|,|úgy|
False,|későbbi|,|None|,|későbbi|,|későbbiekben|,|későbbiekben|
False,|is|,|None|,|is|,|is|,|is|
False,|ahogy|,|None|,|ahogy|,|ahogy|,|ahogy|
False,|úgy|,|None|,|úgy|,|úgy|,|úgy|
False,|is|,|None|,|is|,|is|,|is|
False,|is|,|None|,|is|,|is|,|is|
False,|soha|,|None|,|soha|,|soha|,|soha|
False,|bármelyik|,|None|,|bármelyik|,|bármelyik|,|bármelyik|
False,|ki|,|None|,|ki|,|ki|,|ki|
False,|bármekkora|,|None|,|bármekkora|,|bármekkora|,|bármekkora|
False,|is|,|None|,|is|,|is|,|is|
False,|van|,|None|,|van|,|volt|,|volt|
False,|mindig|,|None|,|mindig|,|mindig|,|mindig|
False,|mindig|,|None|,|mindig|,|mindig|,|mindig|
False,|mindig|,|None|,|mindig|,|mindig|,|mindig|
False,|is|,|None|,|is|,|is|,|is|
False,|minden|,|None|,|minden|,|minden|,|minden|
False,|aztán|,|None|,|aztán|,|aztán|,|aztán|
False,|olyan|,|None|,|olyan|,|olyan|,|olyan|
False,|is|,|None|,|is|,|is|,|is|
False,|is|,|None|,|is|,|is|,|is|
False,|lesz|,|None|,|lesz|,|lenne|,|lenne|
False,|megfontolt|,|None|,|megfontolt|,|megfontoltabban|,|megfontoltabban|
False,|sodor|,|None|,|sodor|,|sodornák|,|sodornák|
False,|olyan|,|None|,|olyan|,|olyan|,|olyan|
False,|nemcsak|,|None|,|nemcsak|,|nemcsak|,|nemcsak|
False,|nemcsak|,|None|,|nemcsak|,|nemcsak|,|nemcsak|
False,|is|,|None|,|is|,|is|,|is|
False,|minden|,|None|,|minden|,|minden|,|minden|
False,|ez|,|None|,|ez|,|ezeket|,|ezeket|
False,|is|,|None|,|is|,|is|,|is|
False,|azért|,|None|,|azért|,|azért|,|azért|
False,|azért|,|None|,|azért|,|azért|,|azért|
False,|is|,|None|,|is|,|is|,|is|
False,|is|,|None|,|is|,|is|,|is|
False,|is|,|None|,|is|,|is|,|is|
False,|fog|,|None|,|fog|,|fog|,|fog|
False,|mindez|,|None|,|mindez|,|mindezek|,|mindezek|
False,|is|,|None|,|is|,|is|,|is|
False,|is|,|None|,|is|,|is|,|is|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|elfogadjae|,|None|,|elfogadjae|,|elfogadjae|,|elfogadjae|
False,|DR.|,|None|,|dr.|,|DR.|,|DR.|
False,|jobbik|,|None|,|jó|,|Jobbik|,|Jobbik|
False,|Tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Államtitkár|,|None|,|államtitkár|,|Államtitkár|,|Államtitkár|
False,|Úr|,|None|,|úr|,|Úr|,|Úr|
False,|valami|,|None|,|valami|,|valami|,|valami|
False,|amikor|,|None|,|amikor|,|amikor|,|amikor|
False,|Rétvári|,|None|,|rétvári|,|Rétvári|,|Rétvári|
False,|Nemzetközi|,|None|,|nemzetközi|,|Nemzetközi|,|Nemzetközi|
False,|hol|,|None|,|hol|,|hol|,|hol|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|elbizniszel|,|None|,|elbizniszelik|,|elbizniszeltek|,|elbizniszeltek|
False,|hol|,|None|,|hol|,|hol|,|hol|
False,|belőle|,|None|,|ő|,|belőle|,|belőle|
False,|pár|,|None|,|pár|,|pár|,|pár|
False,|száz|,|None|,|száz|,|százat|,|százat|
False,|olyan|,|None|,|olyan|,|olyan|,|olyan|
False,|ahol|,|None|,|ahol|,|ahol|,|ahol|
False,|Rétvári|,|None|,|rétvári|,|Rétvári|,|Rétvári|
False,|Rétvári|,|None|,|rétvári|,|Rétvári|,|Rétvári|
False,|Korózs|,|None|,|Korózs|,|Korózs|,|Korózs|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|elhatározott|,|None|,|elhatározott|,|elhatározottak|,|elhatározottak|
False,|jól|,|None|,|jó|,|jól|,|jól|
False,|olyan|,|None|,|olyan|,|olyan|,|olyan|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|ott|,|None|,|ott|,|ott|,|ott|
False,|kész|,|None|,|kész|,|készen|,|készen|
False,|ön|,|None|,|ön|,|Önök|,|Önök|
False,|Jobbik|,|None|,|jó|,|Jobbik|,|Jobbik|
False,|jól|,|None|,|jó|,|jól|,|jól|
False,|lesz|,|None|,|van|,|legyen|,|legyen|
False,|Rétvári|,|None|,|rétvári|,|Rétvári|,|Rétvári|
False,|ezért|,|None|,|ezért|,|Ezért|,|Ezért|
False,|be|,|None|,|be|,|be|,|be|
False,|ön|,|None|,|ön|,|Önök|,|Önök|
False,|Taps|,|None|,|taps|,|Taps|,|Taps|
False,|Jobbik|,|None|,|jó|,|Jobbik|,|Jobbik|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlés|,|Országgyűlés|
False,|Momentum|,|None|,|momentum|,|Momentum|,|Momentum|
False,|be|,|None|,|be|,|be|,|be|
False,|mikor|,|None|,|mikor|,|Mikor|,|Mikor|
False,|Önkormányzat|,|None|,|önkormányzat|,|Önkormányzatot|,|Önkormányzatot|
False,|Bank|,|None|,|bank|,|Bankban|,|Bankban|
False,|miniszterhelyettes|,|None|,|miniszterhelyettes|,|miniszterhelyettes|,|miniszterhelyettes|
False,|fog|,|None|,|fog|,|fog|,|fog|
False,|Öné|,|None|,|ön|,|Öné|,|Öné|
False,|Momentum|,|None|,|momentum|,|Momentum|,|Momentum|
False,|Tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Házelnök|,|None|,|házelnök|,|Házelnök|,|Házelnök|
False,|Úr|,|None|,|úr|,|Úr|,|Úr|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Ház|,|None|,|ház|,|Ház|,|Ház|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|itt|,|None|,|itt|,|itt|,|itt|
False,|jól|,|None|,|jó|,|jól|,|jól|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|van|,|None|,|van|,|volt|,|volt|
False,|olyan|,|None|,|olyan|,|Olyan|,|Olyan|
False,|Vár|,|None|,|vár|,|Várban|,|Várban|
False,|perc|,|None|,|perc|,|percenként|,|percenként|
False,|Önkormányzat|,|None|,|önkormányzat|,|Önkormányzat|,|Önkormányzat|
False,|saját|,|None|,|saját|,|saját|,|saját|
False,|Bank|,|None|,|bank|,|Bank|,|Bank|
False,|Zrt.|,|None|,|Zrt|,|Zrt.|,|Zrt|
False,|további|,|None|,|további|,|továbbiakban|,|továbbiakban|
False,|Bank|,|None|,|bank|,|Bank|,|Bank|
False,|van|,|None|,|van|,|volt|,|volt|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|fel|,|None|,|fel|,|fel|,|fel|
False,|Bank|,|None|,|bank|,|Bankban|,|Bankban|
False,|itt|,|None|,|itt|,|itt|,|itt|
False,|Önkormányzat|,|None|,|önkormányzat|,|Önkormányzat|,|Önkormányzat|
False,|le|,|None|,|le|,|le|,|le|
False,|olyan|,|None|,|olyan|,|olyan|,|olyan|
False,|Nemzetgazdasági|,|None|,|nemzetgazdasági|,|Nemzetgazdasági|,|Nemzetgazdasági|
False,|Minisztérium|,|None|,|minisztérium|,|Minisztérium|,|Minisztérium|
False,|ez|,|None|,|ez|,|Ennek|,|Ennek|
False,|Bank|,|None|,|bank|,|Bank|,|Bank|
False,|visszautaltat|,|None|,|visszautal|,|visszautaltatnánk|,|visszautaltatnánk|
False,|olyan|,|None|,|olyan|,|olyan|,|olyan|
False,|tulajdonú|,|None|,|tulajdonú|,|tulajdonúként|,|tulajdonúként|
False,|fel|,|None|,|fel|,|fel|,|fel|
False,|15.10|,|None|,|15.10|,|15.10|,|15.10|
False,|1802/2014.|,|None|,|1802/2014|,|1802/2014.|,|1802/2014.|
False,|Bank|,|None|,|bank|,|Bank|,|Bank|
False,|ez|,|None|,|ez|,|ehhez|,|ehhez|
False,|Bank|,|None|,|bank|,|Bankot|,|Bankot|
False,|továbbá|,|None|,|továbbá|,|továbbá|,|továbbá|
False,|ki|,|None|,|ki|,|ki|,|ki|
False,|mindez|,|None|,|mindez|,|Mindezek|,|Mindezek|
False,|kerületi|,|None|,|kerületi|,|kerületiek|,|kerületiek|
False,|azért|,|None|,|azért|,|azért|,|azért|
False,|Fidesz-KDNP-kormány|,|None|,|Fidesz-KDNP-kormány|,|Fidesz-KDNP-kormányt|,|Fidesz-KDNP-kormányt|
False,|ahogy|,|None|,|ahogy|,|ahogy|,|ahogy|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|így|,|None|,|így|,|így|,|így|
False,|történelmi|,|None|,|történelmileg|,|történelmileg|,|történelmileg|
False,|mikor|,|None|,|mikor|,|mikor|,|mikor|
False,|Bank|,|None|,|bank|,|Bankban|,|Bankban|
False,|fogjáke|,|None|,|fogják|,|fogjáke|,|fogjáke|
False,|Taps|,|None|,|taps|,|Taps|,|Taps|
False,|Momentum|,|None|,|momentum|,|Momentum|,|Momentum|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|DR.|,|None|,|dr.|,|DR.|,|DR.|
False,|Miniszterelnöki|,|None|,|miniszterelnöki|,|Miniszterelnöki|,|Miniszterelnöki|
False,|Kabinetiroda|,|None|,|kabinetiroda|,|Kabinetiroda|,|Kabinetiroda|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlés|,|Országgyűlés|
False,|Nemzeti|,|None|,|nemzeti|,|Nemzeti|,|Nemzeti|
False,|Bank|,|None|,|bank|,|Bank|,|Bank|
False,|Kereskedelmi|,|None|,|kereskedelmi|,|Kereskedelmi|,|Kereskedelmi|
False,|Bank|,|None|,|bank|,|Bank|,|Bank|
False,|Zrt.|,|None|,|zrt.|,|Zrt.|,|Zrt.|
False,|Bank|,|None|,|bank|,|Bank|,|Bank|
False,|ekkor|,|None|,|ekkor|,|ekkor|,|ekkor|
False,|Országos|,|None|,|országos|,|Országos|,|Országos|
False,|Betétbiztosítási|,|None|,|betétbiztosítási|,|Betétbiztosítási|,|Betétbiztosítási|
False,|is|,|None|,|is|,|is|,|is|
False,|1802/2014.|,|None|,|1802/2014|,|1802/2014.|,|1802/2014.|
False,|egész|,|None|,|egész|,|egészben|,|egészben|
False,|Országos|,|None|,|országos|,|Országos|,|Országos|
False,|Betétbiztosítási|,|None|,|betétbiztosítási|,|Betétbiztosítási|,|Betétbiztosítási|
False,|azáltal|,|None|,|azáltal|,|azáltal|,|azáltal|
False,|Bank|,|None|,|bank|,|Banknál|,|Banknál|
False,|van|,|None|,|van|,|volt|,|volt|
False,|háromnegyed|,|None|,|háromnégy|,|háromnegyede|,|háromnegyede|
False,|van|,|None|,|van|,|volt|,|volt|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|elfogadjae|,|None|,|elfogadjae|,|elfogadjae|,|elfogadjae|
False,|Momentum|,|None|,|momentum|,|Momentum|,|Momentum|
False,|Tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Házelnök|,|None|,|házelnök|,|Házelnök|,|Házelnök|
False,|sajnos|,|None|,|sajnos|,|Sajnos|,|Sajnos|
False,|egyetlen|,|None|,|egyetlen|,|egyetlen|,|egyetlen|
False,|mikor|,|None|,|mikor|,|mikor|,|mikor|
False,|fog|,|None|,|fog|,|fogják|,|fogják|
False,|kárenyhít|,|None|,|kárenyhíte|,|kárenyhíteni|,|kárenyhíteni|
False,|mekkora|,|None|,|mekkora|,|mekkora|,|mekkora|
False,|fogjáke|,|None|,|fogják|,|fogjáke|,|fogjáke|
False,|Momentum|,|None|,|momentum|,|Momentum|,|Momentum|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlés|,|Országgyűlés|
False,|be|,|None|,|be|,|be|,|be|
False,|Visszaadjáke|,|None|,|Visszaadjáke|,|Visszaadjáke|,|Visszaadjáke|
False,|SÁNDOR|,|None|,|Sándor|,|SÁNDOR|,|SÁNDOR|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Államtitkár|,|None|,|államtitkár|,|Államtitkár|,|Államtitkár|
False,|gyakorlati|,|None|,|gyakorlatilag|,|Gyakorlatilag|,|Gyakorlatilag|
False,|összes|,|None|,|összes|,|összes|,|összes|
False,|is|,|None|,|is|,|is|,|is|
False,|úgy|,|None|,|úgy|,|úgy|,|úgy|
False,|ez|,|None|,|ez|,|ez|,|ez|
False,|is|,|None|,|is|,|is|,|is|
False,|ahogy|,|None|,|ahogy|,|ahogy|,|ahogy|
False,|majd|,|None|,|majd|,|majd|,|majd|
False,|is|,|None|,|is|,|is|,|is|
False,|zéró|,|None|,|zéró|,|zéró|,|zéró|
False,|van|,|None|,|van|,|volt|,|volt|
False,|majd|,|None|,|majd|,|majd|,|majd|
False,|ahogy|,|None|,|ahogy|,|ahogy|,|ahogy|
False,|fog|,|None|,|fog|,|fog|,|fog|
False,|néhány|,|None|,|néhány|,|néhány|,|néhány|
False,|egyetlen|,|None|,|egyetlen|,|egyetlen|,|egyetlen|
False,|fog|,|None|,|fog|,|fogja|,|fogja|
False,|több|,|None|,|sok|,|Többször|,|Többször|
False,|több|,|None|,|sok|,|több|,|több|
False,|e|,|None|,|e|,|e|,|e|
False,|vissza|,|None|,|vissza|,|vissza|,|vissza|
False,|ez|,|None|,|ez|,|ezt|,|ezt|
False,|összes|,|None|,|összes|,|összes|,|összes|
False,|ahol|,|None|,|ahol|,|ahol|,|ahol|
False,|van|,|None|,|van|,|volt|,|volt|
False,|ez|,|None|,|ez|,|ebből|,|ebből|
False,|míg|,|None|,|míg|,|míg|,|míg|
False,|addig|,|None|,|az|,|addig|,|addig|
False,|ez|,|None|,|ez|,|ez|,|ez|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|ez|,|None|,|ez|,|ez|,|ez|
False,|fog|,|None|,|fog|,|fog|,|fog|
False,|az|,|None|,|az|,|azokat|,|azokat|
False,|fog|,|None|,|fog|,|fognak|,|fognak|
False,|visszaadjáke|,|None|,|visszaadják|,|visszaadjáke|,|visszaadjáke|
False,|Taps|,|None|,|taps|,|Taps|,|Taps|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|Tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Elnök|,|None|,|elnök|,|Elnök|,|Elnök|
False,|Úr|,|None|,|úr|,|Úr|,|Úr|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlés|,|Országgyűlés|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|bő|,|None|,|bő|,|bő|,|bő|
False,|van|,|None|,|van|,|volt|,|volt|
False,|minden|,|None|,|minden|,|minden|,|minden|
False,|is|,|None|,|is|,|is|,|is|
False,|is|,|None|,|is|,|is|,|is|
False,|is|,|None|,|is|,|is|,|is|
False,|ugyanakkor|,|None|,|ugyanakkor|,|ugyanakkor|,|ugyanakkor|
False,|ki|,|None|,|ki|,|ki|,|ki|
False,|NAV|,|None|,|NAV|,|NAV|,|NAV|
False,|ugyanakkor|,|None|,|ugyanakkor|,|ugyanakkor|,|ugyanakkor|
False,|Járvány|,|None|,|járvány|,|Járvány|,|Járvány|
False,|Elleni|,|None|,|elleni|,|Elleni|,|Elleni|
False,|Védekezési|,|None|,|védekezési|,|Védekezési|,|Védekezési|
False,|is|,|None|,|is|,|is|,|is|
False,|15.20|,|None|,|15.20|,|15.20|,|15.20|
False,|ki|,|None|,|ki|,|ki|,|ki|
False,|hogyha|,|None|,|hogyha|,|Hogyha|,|Hogyha|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|van|,|None|,|van|,|volt|,|volt|
False,|ez|,|None|,|ez|,|ez|,|ez|
False,|Aréna|,|None|,|aréna|,|Aréna|,|Aréna|
False,|Tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Úr|,|None|,|úr|,|Úr|,|Úr|
False,|ön|,|None|,|ön|,|önnek|,|önnek|
False,|Taps|,|None|,|taps|,|Taps|,|Taps|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|elfogadjae|,|None|,|elfogadjae|,|elfogadjae|,|elfogadjae|
False,|SÁNDOR|,|None|,|Sándor|,|SÁNDOR|,|SÁNDOR|
False,|ez|,|None|,|ez|,|ez|,|ez|
False,|úgy|,|None|,|úgy|,|úgy|,|úgy|
False,|lesze|,|None|,|lesz|,|lesze|,|lesze|
False,|ez|,|None|,|ez|,|ez|,|ez|
False,|fog|,|None|,|fog|,|fogja|,|fogja|
False,|is|,|None|,|is|,|is|,|is|
False,|ön|,|None|,|ön|,|önöknek|,|önöknek|
False,|Taps|,|None|,|taps|,|Taps|,|Taps|
False,|Momentum|,|None|,|momentum|,|Momentum|,|Momentum|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlés|,|Országgyűlés|
False,|Haza|,|None|,|haza|,|Hazánk|,|Hazánk|
False,|be|,|None|,|be|,|be|,|be|
False,|elszaboltált|,|None|,|elszaboltált|,|elszaboltált|,|elszaboltált|
False,|ELŐD|,|None|,|előd|,|ELŐD|,|ELŐD|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Miniszter|,|None|,|miniszter|,|Miniszter|,|Miniszter|
False,|Hazánk|,|None|,|haza|,|Hazánk|,|Hazánk|
False,|Mozgalom|,|None|,|mozgalom|,|Mozgalom|,|Mozgalom|
False,|eziránt|,|None|,|eziránt|,|eziránt|,|eziránt|
False,|miután|,|None|,|miután|,|miután|,|miután|
False,|Nemzeti|,|None|,|nemzeti|,|Nemzeti|,|Nemzeti|
False,|Vidékstratégia|,|None|,|vidékstratégia|,|Vidékstratégia|,|Vidékstratégia|
False,|2012-2020|,|None|,|2012-2020|,|2012-2020|,|2012-2020|
False,|e|,|None|,|e|,|e|,|e|
False,|is|,|None|,|is|,|is|,|is|
False,|azután|,|None|,|azután|,|azután|,|azután|
False,|lesz|,|None|,|van|,|legyen|,|legyen|
False,|e|,|None|,|e|,|e|,|e|
False,|ezért|,|None|,|ezért|,|Ezért|,|Ezért|
False,|e|,|None|,|e|,|e|,|e|
False,|miközben|,|None|,|miközben|,|miközben|,|miközben|
False,|alcímű|,|None|,|alcímű|,|alcímű|,|alcímű|
False,|kormany.hu|,|None|,|kormany.hu|,|kormany.hu|,|kormany.hu|
False,|videkstrategia.kormany.hu|,|None|,|videkstrategia.kormany.hu|,|videkstrategia.kormany.hu|,|videkstrategia.kormany.hu|
False,|más|,|None|,|más|,|más|,|más|
False,|Orbán-kormány|,|None|,|Orbán-kormány|,|Orbán-kormány|,|Orbán-kormány|
False,|saját|,|None|,|saját|,|saját|,|saját|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|ezért|,|None|,|ezért|,|Ezért|,|Ezért|
False,|lesz|,|None|,|lesz|,|legyenek|,|legyenek|
False,|olyan|,|None|,|olyan|,|olyan|,|olyan|
False,|így|,|None|,|így|,|Így|,|Így|
False,|így|,|None|,|így|,|így|,|így|
False,|volna|,|None|,|volna|,|volna|,|volna|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|is|,|None|,|is|,|is|,|is|
False,|is|,|None|,|is|,|is|,|is|
False,|is|,|None|,|is|,|is|,|is|
False,|Orbán-kormány|,|None|,|Orbán-kormány|,|Orbán-kormány|,|Orbán-kormány|
False,|földbirtoki|,|None|,|földbirtoki|,|földbirtoki|,|földbirtoki|
False,|majd|,|None|,|majd|,|majd|,|majd|
False,|saját|,|None|,|saját|,|saját|,|saját|
False,|Haza|,|None|,|haza|,|Hazánk|,|Hazánk|
False,|Mozgalom|,|None|,|mozgalom|,|Mozgalom|,|Mozgalom|
False,|hajlandóe|,|None|,|hajlandó|,|Hajlandóe|,|Hajlandóe|
False,|Taps|,|None|,|taps|,|Taps|,|Taps|
False,|Haza|,|None|,|haza|,|Hazánk|,|Hazánk|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|elöljáró|,|None|,|elöljáró|,|Elöljáróban|,|Elöljáróban|
False,|az|,|None|,|az|,|azokra|,|azokra|
False,|több|,|None|,|sok|,|több|,|több|
False,|is|,|None|,|is|,|is|,|is|
False,|is|,|None|,|is|,|is|,|is|
False,|CSOK|,|None|,|CSOK-|,|CSOK-ot|,|CSOK-ot|
False,|versenyképesség-növelő|,|None|,|versenyképesség-növelő|,|versenyképesség-növelő|,|versenyképesség-növelő|
False,|is|,|None|,|is|,|is|,|is|
False,|is|,|None|,|is|,|is|,|is|
False,|ugyanez|,|None|,|ugyanez|,|ugyanebben|,|ugyanebben|
False,|mindez|,|None|,|mindez|,|Mindez|,|Mindez|
False,|be|,|None|,|be|,|be|,|be|
False,|míg|,|None|,|míg|,|Míg|,|Míg|
False,|van|,|None|,|van|,|volt|,|volt|
False,|egyik|,|None|,|egyik|,|egyik|,|egyik|
False,|Európai|,|None|,|európai|,|Európai|,|Európai|
False,|Unió|,|None|,|unió|,|Unióban|,|Unióban|
False,|2020-ra|,|None|,|2020|,|2020-ra|,|2020-ra|
False,|15.30|,|None|,|15.30|,|15.30|,|15.30|
False,|szintén|,|None|,|szintén|,|Szintén|,|Szintén|
False,"|8,5|",|None|,"|8,5|","|8,5-ről|","|8,5-ről|"
False,"|9,8|",|None|,"|9,8|","|9,8-ra|","|9,8-ra|"
